,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset6_vol.csv' with 81 nodes and 1840 edges_weight,witvliet_dataset5_vol.csv' with 87 nodes and 2039 edges_weight,witvliet_dataset3_vol.csv' with 76 nodes and 1591 edges_weight,witvliet_dataset2_vol.csv' with 75 nodes and 1566 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,witvliet_dataset4_vol.csv' with 84 nodes and 1889 edges_weight,cel_n2u_adjacency.csv' with 84 nodes and 1974 edges_weight,witvliet_dataset1_vol.csv' with 77 nodes and 1623 edges_weight,cel_jsh_nr_adj.csv' with 84 nodes and 1974 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
914,AVK,PVP,8675.0,6634.0,1136085.0,1890960.0,188400.0,531456.0,3768480.0,689400.0,19136.0,421320.0,19136.0,11,789062.0,9,2,no,no,yes
915,AVK,PVT,105350.0,30293.0,7369697.0,12775680.0,4129320.0,4567808.0,19002720.0,4447200.0,113367.0,2801040.0,113367.0,11,5041440.181818182,9,2,no,no,yes
916,AVK,RIA,4607.0,1961.0,0.0,18960.0,5280.0,27904.0,96240.0,0.0,4.0,7680.0,4.0,9,18071.11111111111,7,2,no,no,yes
917,AVK,RIC,5772.0,11300.0,842771.0,1146240.0,258960.0,175104.0,1123680.0,197040.0,12879.0,18360.0,12879.0,11,345907.7272727273,9,2,no,no,yes
918,AVK,RIG,26808.0,33490.0,3370412.0,4401240.0,1809600.0,1739776.0,9594960.0,2320800.0,54863.0,1816200.0,54863.0,11,2293001.090909091,9,2,no,no,yes
919,AVK,RIM,172534.0,116299.0,8686569.0,8520960.0,3643440.0,4399360.0,17050800.0,2912160.0,73928.0,2304480.0,73928.0,11,4359496.181818182,9,2,no,no,yes
920,AVK,RIS,66200.0,33943.0,2878064.0,4142040.0,1527000.0,1994496.0,8938800.0,4054680.0,53810.0,1014120.0,53810.0,11,2250633.0,9,2,no,no,yes
921,AVK,RIV,13888.0,5393.0,699155.0,797280.0,423840.0,574464.0,4104960.0,403920.0,24827.0,554640.0,24827.0,11,693381.2727272727,9,2,no,no,yes
922,AVK,RMD,7782.0,12868.0,6304234.0,5065680.0,1341240.0,1154048.0,11115120.0,791040.0,100121.0,884520.0,100121.0,11,2443343.090909091,9,2,no,no,yes
923,AVK,RME,2552.0,8459.0,475789.0,252960.0,505080.0,34304.0,436560.0,121320.0,531.0,129960.0,531.0,11,178913.27272727274,9,2,no,no,yes
924,AVK,RMG,44597.0,46336.0,918127.0,2361360.0,1338840.0,1914880.0,822480.0,880920.0,4280.0,712680.0,4280.0,11,822616.3636363636,9,2,no,no,yes
925,AVK,RMH,1159.0,0.0,572098.0,913560.0,0.0,0.0,1553280.0,213000.0,6592.0,0.0,6592.0,7,466611.5714285714,6,1,no,no,yes
926,AVK,SAA,5383.0,2600.0,1132368.0,1837800.0,491880.0,1292544.0,5599200.0,784200.0,14199.0,273000.0,14199.0,11,1040670.2727272727,9,2,no,no,yes
927,AVK,SDQ,11716.0,1848.0,0.0,240240.0,0.0,0.0,24480.0,0.0,0.0,0.0,0.0,4,69571.0,2,2,no,no,yes
928,AVK,SIA,32506.0,34243.0,4079705.0,4245600.0,1614480.0,1796352.0,4726800.0,2273640.0,131699.0,924480.0,131699.0,11,1817382.1818181819,9,2,no,no,yes
929,AVK,SIB,8371.0,4268.0,93940.0,231720.0,102000.0,0.0,276480.0,72840.0,7034.0,9120.0,7034.0,10,81280.7,8,2,no,no,yes
930,AVK,SMB,8429.0,14447.0,3986440.0,3909240.0,1394400.0,1159936.0,13433040.0,1087680.0,91496.0,898680.0,91496.0,11,2370480.3636363638,9,2,no,no,yes
931,AVK,SMD,9855.0,7960.0,3083853.0,1844640.0,1283040.0,1058304.0,4599360.0,624720.0,20050.0,705720.0,20050.0,11,1205232.0,9,2,no,no,yes
932,AVK,URX,774.0,0.0,0.0,3120.0,16440.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6778.0,2,1,no,no,yes
933,AVK,URY,2021.0,360.0,554186.0,178920.0,45120.0,18176.0,479520.0,151440.0,2887.0,71040.0,2887.0,11,136959.72727272726,9,2,no,no,yes
934,AVK,unk,5711.0,74769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40240.0,0,2,yes,no,yes
935,AVK,BDU,0.0,38.0,0.0,0.0,0.0,0.0,804000.0,0.0,354.0,0.0,354.0,4,201186.5,3,1,no,no,yes
936,AVK,CEP,0.0,2825.0,16895.0,17160.0,84120.0,0.0,0.0,15840.0,1444.0,240.0,1444.0,8,17496.0,7,1,no,no,yes
937,AVK,IL1,0.0,214.0,186868.0,85080.0,600.0,29440.0,37200.0,0.0,876.0,2400.0,876.0,9,38172.666666666664,8,1,no,no,yes
938,AVK,IL2,0.0,2166.0,10136.0,12240.0,26760.0,0.0,0.0,0.0,838.0,0.0,838.0,6,8829.666666666666,5,1,no,no,yes
939,AVK,PLN,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1125.0,0,1,no,no,yes
940,AVK,PVC,0.0,174.0,5068.0,984960.0,0.0,0.0,174960.0,40800.0,0.0,0.0,0.0,5,241192.4,4,1,no,no,yes
941,AVK,PVN,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,124.0,0,1,no,no,yes
942,AVK,RIB,0.0,445.0,108809.0,182160.0,31920.0,26368.0,386160.0,91560.0,6664.0,32760.0,6664.0,10,87351.0,9,1,no,no,yes
943,AVK,RMF,0.0,1092.0,10007161.0,70440.0,0.0,0.0,21206160.0,0.0,92425.0,0.0,92425.0,6,5244950.5,5,1,no,no,yes
944,AVK,SAB,0.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,3,848.6666666666666,2,1,no,no,yes
945,AVK,VB1,0.0,856.0,0.0,0.0,0.0,0.0,0.0,2280.0,0.0,0.0,0.0,2,1568.0,1,1,no,no,yes
946,AVK,VD1,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,356.0,0,1,no,no,yes
947,AVK,BWM,0.0,0.0,29399.0,23640.0,0.0,0.0,45600.0,0.0,0.0,0.0,0.0,3,32879.666666666664,3,0,no,no,no
948,AVK,FLP,0.0,0.0,2703.0,1800.0,209400.0,0.0,27120.0,0.0,7628.0,139920.0,7628.0,7,56599.857142857145,7,0,no,no,no
949,AVK,OLL,0.0,0.0,59135.0,255240.0,5880.0,0.0,125760.0,17040.0,0.0,0.0,0.0,5,92611.0,5,0,no,no,no
950,AVK,RID,0.0,0.0,646778.0,148320.0,74760.0,287488.0,0.0,0.0,0.0,8880.0,0.0,5,233245.2,5,0,no,no,no
951,AVK,RIH,0.0,0.0,3379.0,0.0,45480.0,0.0,0.0,21240.0,2041.0,3600.0,2041.0,6,12963.5,6,0,no,no,no
952,AVK,URA,0.0,0.0,100024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100024.0,1,0,no,no,no
953,AVK,URB,0.0,0.0,6082.0,4440.0,0.0,0.0,41520.0,0.0,0.0,0.0,0.0,3,17347.333333333332,3,0,no,no,no
954,AVK,exc,0.0,0.0,0.0,233040.0,0.0,27392.0,0.0,39600.0,0.0,0.0,0.0,3,100010.66666666667,3,0,no,no,no
955,AVK,PVQ,0.0,0.0,0.0,0.0,0.0,8960.0,0.0,44280.0,0.0,0.0,0.0,2,26620.0,2,0,no,no,no
956,AVK,HSN,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,1,3840.0,1,0,no,no,no
957,AVK,RIF,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,0.0,0.0,0.0,0.0,1,40800.0,1,0,no,no,no
958,AVK,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,1,2640.0,1,0,no,no,no
959,AVK,VB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7080.0,0.0,0.0,0.0,1,7080.0,1,0,no,no,no
960,AVK,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12788.0,0.0,12788.0,2,12788.0,2,0,no,no,no
961,AVK,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,1164.0,2,1164.0,2,0,no,no,no
962,AWA,AWA,3340.0,4035.0,493363.0,232680.0,119160.0,98816.0,0.0,186840.0,601.0,52560.0,601.0,10,119199.6,8,2,no,no,yes
963,AWA,AWB,3027.0,8745.0,7941455.0,6636600.0,2312520.0,3202304.0,12840000.0,4231200.0,99669.0,1939200.0,99669.0,11,3574035.3636363638,9,2,no,no,yes
964,AWA,AWC,67937.0,65750.0,50688.0,232440.0,141960.0,154112.0,261840.0,18840.0,908.0,19800.0,908.0,11,92289.36363636363,9,2,no,no,yes
965,AWA,BAG,5.0,314.0,29398.0,74160.0,14160.0,2560.0,0.0,0.0,0.0,0.0,0.0,6,20099.5,4,2,no,no,yes
966,AWA,PVN,5621.0,8007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6814.0,0,2,yes,no,yes
967,AWA,PVP,746.0,0.0,0.0,105000.0,45120.0,57344.0,0.0,17760.0,0.0,13800.0,0.0,6,39961.666666666664,5,1,no,no,yes
968,AWA,PVQ,8067.0,2661.0,1045862.0,1151040.0,796680.0,1065728.0,2874480.0,1326360.0,8515.0,757200.0,8515.0,11,822282.5454545454,9,2,no,no,yes
969,AWA,RIA,816.0,319.0,0.0,0.0,0.0,1536.0,0.0,0.0,360.0,0.0,360.0,5,678.2,3,2,no,no,yes
970,AWA,RIB,1917.0,13853.0,9123.0,30120.0,1800.0,256.0,36720.0,32520.0,794.0,43680.0,794.0,11,15597.90909090909,9,2,no,no,yes
971,AWA,RIF,258.0,0.0,752884.0,256560.0,100560.0,107264.0,1534080.0,650760.0,12573.0,173520.0,12573.0,10,360103.2,9,1,no,no,yes
972,AWA,RIH,8168.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4861.5,0,2,yes,no,yes
973,AWA,RIM,3765.0,13007.0,0.0,0.0,0.0,0.0,69840.0,1320.0,16.0,12960.0,16.0,7,14417.714285714286,5,2,no,no,yes
974,AWA,RIP,344.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,395.0,0,2,yes,no,yes
975,AWA,SIB,2300.0,7931.0,0.0,12000.0,9600.0,122368.0,3120.0,8520.0,0.0,720.0,0.0,8,20819.875,6,2,no,no,yes
976,AWA,SMB,46217.0,40198.0,266618.0,41160.0,235560.0,166400.0,193200.0,20400.0,584.0,901080.0,584.0,11,173818.27272727274,9,2,no,no,yes
977,AWA,URX,325.0,3844.0,5406.0,143280.0,23160.0,286208.0,0.0,29880.0,0.0,184200.0,0.0,8,84537.875,6,2,no,no,yes
978,AWA,L V,0.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2410.0,0,1,no,no,yes
979,AWA,OLQ,0.0,1038.0,9799.0,38040.0,22320.0,0.0,0.0,0.0,287.0,0.0,287.0,6,11961.833333333334,5,1,no,no,yes
980,AWA,PVC,0.0,1280.0,0.0,0.0,0.0,14336.0,0.0,0.0,0.0,0.0,0.0,2,7808.0,1,1,no,no,yes
981,AWA,SAB,0.0,117.0,128747.0,246000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,124954.66666666667,2,1,no,no,yes
982,AWA,DVA,0.0,0.0,5068.0,0.0,8040.0,58112.0,76320.0,0.0,0.0,6720.0,0.0,5,30852.0,5,0,no,no,no
983,AWA,IL2,0.0,0.0,1013.0,0.0,24720.0,40704.0,6480.0,0.0,0.0,0.0,0.0,4,18229.25,4,0,no,no,no
984,AWA,RIC,0.0,0.0,67921.0,0.0,0.0,0.0,76800.0,48600.0,0.0,0.0,0.0,3,64440.333333333336,3,0,no,no,no
985,AWA,RIG,0.0,0.0,1013.0,15360.0,0.0,0.0,12720.0,0.0,1552.0,0.0,1552.0,5,6439.4,5,0,no,no,no
986,AWA,RMG,0.0,0.0,361574.0,40560.0,37200.0,349696.0,3120.0,0.0,52.0,225960.0,52.0,8,127276.75,8,0,no,no,no
987,AWA,URY,0.0,0.0,10475.0,4800.0,27000.0,0.0,0.0,0.0,93.0,0.0,93.0,5,8492.2,5,0,no,no,no
988,AWA,RIR,0.0,0.0,0.0,184200.0,0.0,0.0,122880.0,2160.0,3808.0,15360.0,3808.0,6,55369.333333333336,6,0,no,no,no
989,AWA,SMD,0.0,0.0,0.0,720.0,12120.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6420.0,2,0,no,no,no
990,AWA,VB1,0.0,0.0,0.0,94560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,94560.0,1,0,no,no,no
991,AWA,VB2,0.0,0.0,0.0,75240.0,0.0,0.0,0.0,26040.0,0.0,0.0,0.0,2,50640.0,2,0,no,no,no
992,AWA,IL1,0.0,0.0,0.0,0.0,23400.0,0.0,0.0,2280.0,0.0,0.0,0.0,2,12840.0,2,0,no,no,no
993,AWA,SIA,0.0,0.0,0.0,0.0,720.0,133888.0,11760.0,0.0,0.0,10920.0,0.0,4,39322.0,4,0,no,no,no
994,AWA,RID,0.0,0.0,0.0,0.0,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,1,5120.0,1,0,no,no,no
995,AWA,HSN,0.0,0.0,0.0,0.0,0.0,0.0,6041280.0,0.0,31375.0,0.0,31375.0,3,2034676.6666666667,3,0,no,no,no
996,AWA,OLL,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,1,3840.0,1,0,no,no,no
997,AWA,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5880.0,0.0,1,5880.0,1,0,no,no,no
998,AWB,AWB,756.0,1431.0,142602.0,195000.0,69480.0,224000.0,88320.0,106080.0,1017.0,140280.0,1017.0,11,88180.27272727272,9,2,no,no,yes
999,AWB,AWC,8715.0,7948.0,667053.0,693240.0,267360.0,413952.0,1045200.0,319200.0,768.0,366960.0,768.0,11,344651.2727272727,9,2,no,no,yes
1000,AWB,BAG,291.0,0.0,34129.0,7440.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,5,8393.2,4,1,no,no,yes
1001,AWB,PVC,23744.0,18271.0,0.0,32640.0,8880.0,39936.0,20400.0,1080.0,204.0,48120.0,204.0,10,19347.9,8,2,no,no,yes
1002,AWB,PVN,43801.0,46424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45112.5,0,2,yes,no,yes
1003,AWB,PVP,23283.0,6664.0,6758.0,125760.0,149520.0,236032.0,527040.0,247680.0,284.0,409440.0,284.0,11,157522.27272727274,9,2,no,no,yes
1004,AWB,PVQ,15660.0,36136.0,0.0,10560.0,13080.0,57856.0,0.0,145200.0,0.0,161640.0,0.0,7,62876.0,5,2,no,no,yes
1005,AWB,RIA,525.0,327.0,136857.0,6960.0,4440.0,0.0,575280.0,1080.0,1352.0,0.0,1352.0,9,80908.11111111111,7,2,no,no,yes
1006,AWB,RIB,5300.0,2211.0,811007.0,587040.0,434280.0,644352.0,2063760.0,295680.0,17878.0,167760.0,17878.0,11,458831.45454545453,9,2,no,no,yes
1007,AWB,RIF,66845.0,18727.0,1400339.0,512280.0,178440.0,553984.0,1314000.0,572760.0,15406.0,135600.0,15406.0,11,434889.7272727273,9,2,no,no,yes
1008,AWB,RIM,2552.0,0.0,156794.0,124080.0,2400.0,1792.0,8400.0,0.0,0.0,114000.0,0.0,7,58574.0,6,1,no,no,yes
1009,AWB,RIR,17303.0,13256.0,132126.0,81840.0,8040.0,144896.0,880800.0,415560.0,11091.0,277920.0,11091.0,11,181265.72727272726,9,2,no,no,yes
1010,AWB,RIS,8065.0,3311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5688.0,0,2,yes,no,yes
1011,AWB,RMG,9964.0,7209.0,455853.0,359520.0,198000.0,275968.0,580560.0,10440.0,3956.0,183480.0,3956.0,11,189900.54545454544,9,2,no,no,yes
1012,AWB,SMB,3402.0,6764.0,2171473.0,845640.0,303600.0,406784.0,3247920.0,644040.0,32727.0,243960.0,32727.0,11,721730.6363636364,9,2,no,no,yes
1013,AWB,URX,6046.0,5644.0,553850.0,685800.0,576480.0,835584.0,477360.0,583800.0,920.0,542880.0,920.0,11,388116.7272727273,9,2,no,no,yes
1014,AWB,URY,21953.0,11849.0,9799.0,42000.0,17400.0,64000.0,17760.0,26400.0,793.0,62280.0,793.0,11,25002.454545454544,9,2,no,no,yes
1015,AWB,BDU,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,169.0,0,1,no,no,yes
1016,AWB,CEP,0.0,224.0,0.0,0.0,0.0,0.0,0.0,51600.0,0.0,0.0,0.0,2,25912.0,1,1,no,no,yes
1017,AWB,DB1,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,201.0,0,1,no,no,yes
1018,AWB,DVA,0.0,179.0,99009.0,9360.0,3480.0,0.0,220080.0,0.0,140.0,153960.0,140.0,8,60793.5,7,1,no,no,yes
1019,AWB,L V,0.0,16125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16125.0,0,1,no,no,yes
1020,AWB,PVD,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.0,0,1,no,no,yes
1021,AWB,PVR,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,229.0,0,1,no,no,yes
1022,AWB,RID,0.0,9034.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,1332.0,3,3899.3333333333335,2,1,no,no,yes
1023,AWB,RIP,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,377.0,0,1,no,no,yes
1024,AWB,SAB,0.0,93.0,11489.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,4,2927.5,3,1,no,no,yes
1025,AWB,VA1,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,774.0,0,1,no,no,yes
1026,AWB,unk,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,972.0,0,1,no,no,yes
1027,AWB,RIC,0.0,0.0,30074.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,290.0,3,10218.0,3,0,no,no,no
1028,AWB,RIG,0.0,0.0,140574.0,251640.0,0.0,0.0,322080.0,0.0,1161.0,0.0,1161.0,5,143323.2,5,0,no,no,no
1029,AWB,IL1,0.0,0.0,0.0,23280.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,2,12720.0,2,0,no,no,no
1030,AWB,OLQ,0.0,0.0,0.0,42840.0,18600.0,55552.0,83760.0,37200.0,740.0,66480.0,740.0,8,38239.0,8,0,no,no,no
1031,AWB,SIB,0.0,0.0,0.0,186120.0,0.0,0.0,8640.0,0.0,0.0,102360.0,0.0,3,99040.0,3,0,no,no,no
1032,AWB,VB1,0.0,0.0,0.0,32640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32640.0,1,0,no,no,no
1033,AWB,VB2,0.0,0.0,0.0,60720.0,0.0,0.0,0.0,8280.0,0.0,0.0,0.0,2,34500.0,2,0,no,no,no
1034,AWB,IL2,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21600.0,1,0,no,no,no
1035,AWB,URB,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1800.0,1,0,no,no,no
1036,AWB,HSN,0.0,0.0,0.0,0.0,0.0,0.0,4125360.0,0.0,17433.0,0.0,17433.0,3,1386742.0,3,0,no,no,no
1037,AWB,RIH,0.0,0.0,0.0,0.0,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,1,19200.0,1,0,no,no,no
1038,AWB,RMF,0.0,0.0,0.0,0.0,0.0,0.0,48480.0,0.0,0.0,0.0,0.0,1,48480.0,1,0,no,no,no
1039,AWB,SIA,0.0,0.0,0.0,0.0,0.0,0.0,83760.0,0.0,0.0,44280.0,0.0,2,64020.0,2,0,no,no,no
1040,BDU,BDU,2320.0,9086.0,130437.0,312360.0,39840.0,140032.0,124080.0,454800.0,578.0,231000.0,578.0,11,131373.72727272726,9,2,no,no,yes
1041,BDU,CEP,14807.0,5139.0,255127.0,89040.0,96720.0,116992.0,302160.0,62400.0,6729.0,61200.0,6729.0,11,92458.45454545454,9,2,no,no,yes
1042,BDU,HSN,87798.0,0.0,0.0,0.0,0.0,0.0,1727760.0,0.0,20171.0,0.0,20171.0,4,463975.0,3,1,no,no,yes
1043,BDU,IL1,9399.0,3383.0,316966.0,59280.0,106680.0,55040.0,97440.0,28440.0,910.0,54600.0,910.0,11,66640.72727272728,9,2,no,no,yes
1044,BDU,IL2,1165.0,4090.0,319332.0,100320.0,67920.0,112384.0,133680.0,27840.0,1685.0,69600.0,1685.0,11,76336.45454545454,9,2,no,no,yes
1045,BDU,OLQ,6383.0,8360.0,1351.0,0.0,19200.0,5632.0,0.0,8160.0,340.0,0.0,340.0,8,6220.75,6,2,no,no,yes
1046,BDU,PVN,138.0,73437.0,0.0,0.0,0.0,0.0,13284240.0,0.0,178371.0,0.0,178371.0,5,2742911.4,3,2,no,no,yes
1047,BDU,PVP,389.0,80.0,4730.0,11520.0,25440.0,1280.0,233760.0,8160.0,0.0,0.0,0.0,8,35669.875,6,2,no,no,yes
1048,BDU,PVQ,8137.0,6631.0,689694.0,1274760.0,190800.0,500224.0,713760.0,67440.0,594.0,328320.0,594.0,11,343723.0909090909,9,2,no,no,yes
1049,BDU,PVR,139051.0,53926.0,903259.0,340800.0,1199160.0,2002944.0,223680.0,877440.0,3792.0,1683240.0,3792.0,11,675553.0909090909,9,2,no,no,yes
1050,BDU,RIC,7459.0,20195.0,70963.0,0.0,33840.0,58624.0,0.0,104400.0,664.0,0.0,664.0,8,37101.125,6,2,no,no,yes
1051,BDU,RIF,12073.0,3460.0,4409517.0,5061120.0,2251560.0,3364096.0,8839200.0,2332800.0,45784.0,2466480.0,45784.0,11,2621079.4545454546,9,2,no,no,yes
1052,BDU,RIP,2021.0,4386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3203.5,0,2,yes,no,yes
1053,BDU,RIS,5293.0,94.0,16896.0,0.0,68520.0,5120.0,0.0,0.0,1258.0,7200.0,1258.0,8,13204.875,6,2,no,no,yes
1054,BDU,RMD,5564.0,6680.0,0.0,0.0,0.0,0.0,5760.0,4920.0,934.0,36480.0,934.0,7,8753.142857142857,5,2,no,no,yes
1055,BDU,RMG,2000.0,8294.0,932658.0,1137360.0,680640.0,592128.0,856800.0,202200.0,1666.0,432720.0,1666.0,11,440739.2727272727,9,2,no,no,yes
1056,BDU,SDQ,22018.0,4492.0,659281.0,1498680.0,0.0,0.0,1051440.0,134880.0,10841.0,0.0,10841.0,8,424059.125,6,2,no,no,yes
1057,BDU,SIA,564.0,435.0,47646.0,0.0,37920.0,26112.0,74400.0,37560.0,0.0,85680.0,0.0,8,38789.625,6,2,no,no,yes
1058,BDU,SIB,7038.0,8995.0,391986.0,282960.0,260040.0,378624.0,307440.0,321480.0,530.0,323160.0,530.0,11,207525.72727272726,9,2,no,no,yes
1059,BDU,SMB,2891.0,2688.0,0.0,30600.0,0.0,29440.0,93840.0,0.0,0.0,5880.0,0.0,6,27556.5,4,2,no,no,yes
1060,BDU,URA,1671.0,2231.0,248707.0,180240.0,75600.0,139776.0,126240.0,41040.0,2174.0,33600.0,2174.0,11,77586.63636363637,9,2,no,no,yes
1061,BDU,URB,3874.0,3453.0,11489.0,23760.0,33120.0,16640.0,0.0,18000.0,0.0,5760.0,0.0,8,14512.0,6,2,no,no,yes
1062,BDU,URX,1672.0,5243.0,0.0,73080.0,0.0,84992.0,260400.0,0.0,0.0,0.0,0.0,5,85077.4,3,2,no,no,yes
1063,BDU,URY,693.0,7562.0,11151.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,4,5181.5,2,2,no,no,yes
1064,BDU,CAN,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,464.0,0,1,no,no,yes
1065,BDU,DVA,0.0,9083.0,105431.0,80160.0,155400.0,298752.0,0.0,677880.0,0.0,261600.0,0.0,7,226900.85714285713,6,1,no,no,yes
1066,BDU,L V,0.0,3635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3635.0,0,1,no,no,yes
1067,BDU,OLL,0.0,4265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4265.0,0,1,no,no,yes
1068,BDU,PLN,0.0,954.0,0.0,0.0,0.0,0.0,11280.0,0.0,0.0,0.0,0.0,2,6117.0,1,1,no,no,yes
1069,BDU,PVC,0.0,1047.0,86506.0,513600.0,405480.0,827648.0,542880.0,587400.0,9107.0,296640.0,9107.0,10,327941.5,9,1,no,no,yes
1070,BDU,SAA,0.0,4.0,0.0,3000.0,0.0,47872.0,31680.0,0.0,0.0,0.0,0.0,4,20639.0,3,1,no,no,yes
1071,BDU,VB1,0.0,1361.0,0.0,112080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56720.5,1,1,no,no,yes
1072,BDU,VB2,0.0,493.0,0.0,0.0,0.0,0.0,0.0,138000.0,0.0,0.0,0.0,2,69246.5,1,1,no,no,yes
1073,BDU,unk,0.0,19847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19847.0,0,1,no,no,yes
1074,BDU,BWM,0.0,0.0,16896.0,103440.0,0.0,5632.0,72240.0,223680.0,0.0,31800.0,0.0,6,75614.66666666667,6,0,no,no,no
1075,BDU,RIM,0.0,0.0,522761.0,38400.0,0.0,0.0,1080240.0,0.0,162.0,0.0,162.0,5,328345.0,5,0,no,no,no
1076,BDU,DB1,0.0,0.0,0.0,21000.0,26640.0,0.0,0.0,150000.0,0.0,0.0,0.0,3,65880.0,3,0,no,no,no
1077,BDU,FLP,0.0,0.0,0.0,211080.0,24240.0,51712.0,70320.0,76800.0,7180.0,100800.0,7180.0,8,68664.0,8,0,no,no,no
1078,BDU,RID,0.0,0.0,0.0,368520.0,67200.0,104960.0,1037520.0,190200.0,5704.0,167640.0,5704.0,8,243431.0,8,0,no,no,no
1079,BDU,exc,0.0,0.0,0.0,0.0,40800.0,71168.0,0.0,219480.0,0.0,270720.0,0.0,4,150542.0,4,0,no,no,no
1080,BDU,RIV,0.0,0.0,0.0,0.0,0.0,50688.0,0.0,0.0,0.0,5280.0,0.0,2,27984.0,2,0,no,no,no
1081,BDU,SMD,0.0,0.0,0.0,0.0,0.0,139520.0,272400.0,0.0,24.0,0.0,24.0,4,102992.0,4,0,no,no,no
1082,BDU,RIG,0.0,0.0,0.0,0.0,0.0,0.0,111840.0,0.0,0.0,0.0,0.0,1,111840.0,1,0,no,no,no
1083,BDU,RME,0.0,0.0,0.0,0.0,0.0,0.0,61920.0,0.0,0.0,0.0,0.0,1,61920.0,1,0,no,no,no
1084,BDU,RMF,0.0,0.0,0.0,0.0,0.0,0.0,28320.0,0.0,0.0,0.0,0.0,1,28320.0,1,0,no,no,no
1085,BDU,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,652.0,2,652.0,2,0,no,no,no
