,pre,post,cel_jsh_nr_adj.csv' with 84 nodes and 1784 edges_weight,cel_n2u_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size
1807,PVR,SAA,0.0,0.0,0.0,121856.0,0.0,20040.0,0.0,0.0,0.0,2,70948.0
1808,PVR,SIBD,130.0,0.0,0.0,35328.0,123360.0,0.0,431760.0,13178.0,252000.0,6,142626.0
1809,PVR,URX,0.0,0.0,0.0,172544.0,2520.0,0.0,75000.0,0.0,25680.0,4,68936.0
1810,PVR,RIS,0.0,0.0,0.0,0.0,86760.0,0.0,0.0,71976.0,0.0,2,79368.0
1811,PVR,RMDD,12.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,2,1206.0
1812,PVR,SAB,0.0,1100.0,0.0,0.0,43800.0,0.0,0.0,0.0,0.0,2,22450.0
1813,PVR,RMH,0.0,0.0,0.0,0.0,0.0,4440.0,88080.0,0.0,0.0,2,46260.0
1814,PVR,SDQ,12129.0,19906.0,0.0,0.0,0.0,493800.0,2911560.0,17571.0,2417280.0,6,978707.6666666666
1815,PVR,VA,0.0,0.0,0.0,0.0,0.0,155880.0,0.0,0.0,0.0,1,155880.0
1816,PVR,RIH,0.0,0.0,0.0,0.0,0.0,0.0,7320.0,0.0,0.0,1,7320.0
1817,PVR,RMF,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126720.0,2,64095.0
1818,RIA,RIA,44697.0,80817.0,1960680.0,2853120.0,1877280.0,4249800.0,4464840.0,4297666.0,15303840.0,9,3903637.777777778
1819,RIA,RIB,26427.0,28677.0,1804080.0,2273792.0,1760280.0,1233120.0,2795040.0,4104375.0,4102080.0,9,2014207.888888889
1820,RIA,RIC,435.0,349.0,275880.0,41472.0,3720.0,30360.0,3480.0,154429.0,0.0,8,63765.625
1821,RIA,RIG,1906.0,7079.0,396840.0,579328.0,521160.0,581760.0,975480.0,923873.0,2116320.0,9,678194.0
1822,RIA,RIH,47288.0,32635.0,1285440.0,1546496.0,1202160.0,1105560.0,3836640.0,5372927.0,7247760.0,9,2408545.111111111
1823,RIA,RIM,17860.0,23825.0,337680.0,443904.0,282240.0,366480.0,1390800.0,2010960.0,3233760.0,9,900834.3333333334
1824,RIA,RIR,19708.0,16524.0,782160.0,705280.0,607320.0,789000.0,1610160.0,1616608.0,2304720.0,9,939053.3333333334
1825,RIA,RIS,0.0,478.0,64920.0,0.0,65400.0,43200.0,99000.0,0.0,0.0,5,54599.6
1826,RIA,RIV,17902.0,24113.0,865200.0,1931008.0,1501080.0,1533240.0,2956320.0,2735798.0,4583040.0,9,1794189.0
1827,RIA,RMD,111682.0,136637.0,2859120.0,5905664.0,4047840.0,4743480.0,9351360.0,11785296.0,21044400.0,9,6665053.222222222
1828,RIA,RMDD,148032.0,178149.0,4368840.0,8257792.0,6918960.0,7508880.0,14899680.0,17505944.0,26717280.0,9,9611506.333333334
1829,RIA,RMDV,149447.0,142615.0,4636560.0,8065280.0,5480280.0,6471480.0,11698320.0,15043183.0,26004960.0,9,8632458.333333334
1830,RIA,RMG,486.0,501.0,40680.0,125952.0,7080.0,55320.0,81600.0,151388.0,352800.0,9,90645.22222222222
1831,RIA,SAA,9443.0,44768.0,410880.0,911360.0,1036920.0,1012560.0,2155800.0,3207872.0,2486400.0,9,1252889.2222222222
1832,RIA,SIA,22866.0,21077.0,870600.0,1304064.0,1093800.0,1873440.0,3538440.0,2708426.0,8133600.0,9,2174034.777777778
1833,RIA,SIBD,2507.0,6016.0,118200.0,195072.0,148080.0,107640.0,336600.0,282162.0,278640.0,9,163879.66666666666
1834,RIA,SIBV,8364.0,12654.0,95760.0,196096.0,208320.0,196440.0,565320.0,710307.0,881520.0,9,319420.1111111111
1835,RIA,SMB,18394.0,24567.0,376560.0,503296.0,605760.0,1124280.0,1757280.0,2563119.0,5523840.0,9,1388566.2222222222
1836,RIA,SMD,181055.0,230551.0,6491760.0,10301952.0,9573960.0,9418200.0,19172400.0,25070957.0,36540480.0,9,12997923.888888888
1837,RIA,URA,407.0,262.0,45840.0,93696.0,41280.0,21960.0,79560.0,200724.0,171360.0,9,72787.66666666667
1838,RIA,URX,54817.0,47394.0,1058400.0,1874176.0,1688640.0,2606640.0,4084800.0,5368872.0,7809600.0,9,2732593.222222222
1839,RIA,URY,507.0,2530.0,38040.0,114688.0,143880.0,24120.0,301560.0,200724.0,354960.0,9,131223.22222222222
1840,RIA,RME,0.0,0.0,0.0,256.0,2400.0,55800.0,68280.0,43253.0,0.0,5,33997.8
1841,RIA,URB,717.0,0.0,0.0,57856.0,122760.0,0.0,15000.0,0.0,6240.0,5,40514.6
1842,RIA,excgl,0.0,0.0,0.0,5888.0,0.0,0.0,0.0,0.0,0.0,1,5888.0
1843,RIA,RIF,519.0,2226.0,0.0,0.0,360.0,0.0,0.0,112189.0,60000.0,5,35058.8
1844,RIA,SDQ,17024.0,5766.0,0.0,0.0,0.0,69240.0,0.0,671446.0,503520.0,5,253399.2
1845,RIA,RMH,117.0,0.0,0.0,0.0,0.0,0.0,218640.0,282500.0,171840.0,4,168274.25
1846,RIA,RMF,1651.0,2113.0,0.0,0.0,0.0,0.0,0.0,591696.0,1205760.0,4,450305.0
1847,RIA,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200640.0,1,200640.0
1848,RIA,VB01,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,438.0
1849,RIC,RIC,25670.0,29195.0,1878720.0,2459648.0,1714920.0,1616520.0,3239880.0,2923345.0,6523200.0,9,2267899.777777778
1850,RIC,RID,12941.0,11355.0,392760.0,1025024.0,676920.0,490680.0,983040.0,288245.0,1613040.0,9,610445.0
1851,RIC,RIM,19010.0,11917.0,168840.0,510720.0,454200.0,573480.0,1746000.0,1504419.0,2561760.0,9,838927.3333333334
1852,RIC,RIS,11583.0,18696.0,43800.0,178944.0,216120.0,261720.0,558840.0,367656.0,794400.0,9,272417.6666666667
1853,RIC,RIV,19152.0,24539.0,829320.0,1101312.0,515400.0,1090440.0,1921320.0,2872657.0,5147520.0,9,1502406.6666666667
1854,RIC,RMD,862.0,7496.0,390240.0,869632.0,812880.0,345720.0,591360.0,267632.0,442080.0,9,414211.3333333333
1855,RIC,RMDD,6148.0,12621.0,240720.0,251136.0,224640.0,631560.0,419400.0,642047.0,1567200.0,9,443941.3333333333
1856,RIC,RMDV,2461.0,5995.0,99840.0,291584.0,127320.0,341400.0,328200.0,300409.0,911280.0,9,267609.8888888889
1857,RIC,RMG,13485.0,14109.0,267000.0,402688.0,447480.0,377280.0,1552800.0,2168092.0,3657840.0,9,988974.8888888889
1858,RIC,SAA,557.0,2618.0,317760.0,766464.0,764640.0,129840.0,996120.0,504172.0,491280.0,9,441494.55555555556
1859,RIC,SAB,0.0,2650.0,136320.0,109568.0,51840.0,0.0,0.0,104079.0,0.0,5,80891.4
1860,RIC,SIA,41985.0,33229.0,1289520.0,2614272.0,1849320.0,2140920.0,5026680.0,4539613.0,9207120.0,9,2971406.5555555555
1861,RIC,SIBD,24664.0,16206.0,1159560.0,1271808.0,1492320.0,881520.0,1893720.0,2273186.0,3569280.0,9,1398029.3333333333
1862,RIC,SIBV,29319.0,63320.0,2239560.0,2802688.0,1924320.0,2674080.0,5006400.0,3887092.0,5946000.0,9,2730308.777777778
1863,RIC,SMB,29189.0,47209.0,1245000.0,1960448.0,1576680.0,1807440.0,3354120.0,4358826.0,8471520.0,9,2538936.888888889
1864,RIC,SMD,52529.0,62761.0,741240.0,3441920.0,2381160.0,1601520.0,4072440.0,6244082.0,8053680.0,9,2961259.111111111
1865,RIC,URA,3602.0,1192.0,219000.0,278784.0,265800.0,221160.0,298200.0,488629.0,252240.0,9,225400.77777777778
1866,RIC,URB,48370.0,36527.0,860280.0,1702400.0,1175520.0,1309920.0,3630240.0,5641235.0,8425200.0,9,2536632.4444444445
1867,RIC,URX,21954.0,19061.0,225240.0,212736.0,162480.0,398280.0,1649520.0,2549267.0,5280720.0,9,1168806.4444444445
1868,RIC,URY,751.0,926.0,248880.0,167680.0,93000.0,135120.0,439800.0,764374.0,216480.0,9,229667.88888888888
1869,RIC,excgl,0.0,0.0,1730160.0,1686272.0,1047960.0,592080.0,2203440.0,0.0,0.0,5,1451982.4
1870,RIC,RIH,0.0,0.0,0.0,258560.0,2400.0,0.0,0.0,0.0,0.0,2,130480.0
1871,RIC,RIG,0.0,0.0,0.0,0.0,13080.0,0.0,3360.0,0.0,0.0,2,8220.0
1872,RIC,RIP,2318.0,3044.0,0.0,0.0,99120.0,71400.0,140160.0,462949.0,41280.0,7,117181.57142857143
1873,RIC,RIF,0.0,0.0,0.0,0.0,0.0,3720.0,0.0,23654.0,0.0,2,13687.0
1874,RIC,RMH,70080.0,78490.0,0.0,0.0,0.0,4384320.0,7076160.0,6909448.0,15093600.0,6,5602016.333333333
1875,RIC,SDQ,31232.0,41026.0,0.0,0.0,0.0,1691640.0,3014520.0,2723972.0,3307440.0,6,1801638.3333333333
1876,RIC,VB,0.0,0.0,0.0,0.0,0.0,61800.0,13920.0,0.0,0.0,2,37860.0
1877,RIC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,1,3000.0
1878,RIC,RME,669.0,0.0,0.0,0.0,0.0,0.0,136560.0,97320.0,0.0,3,78183.0
1879,RIC,VA,0.0,0.0,0.0,0.0,0.0,0.0,7440.0,0.0,0.0,1,7440.0
1880,RIC,RMF,4418.0,4555.0,0.0,0.0,0.0,0.0,0.0,9799.0,174000.0,4,48193.0
1881,RIC,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,1,9600.0
1882,RIC,VB02,0.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1286.0
1883,RID,RID,0.0,0.0,4800.0,0.0,0.0,6480.0,6000.0,50350.0,0.0,4,16907.5
1884,RID,RIF,0.0,1970.0,63000.0,0.0,0.0,7800.0,0.0,0.0,0.0,3,24256.666666666668
1885,RID,RIG,10490.0,8103.0,707160.0,877824.0,380040.0,604800.0,398400.0,1528412.0,2959200.0,9,830492.1111111111
1886,RID,RIM,0.0,97.0,55440.0,91904.0,14520.0,39360.0,45000.0,71639.0,406080.0,8,90505.0
1887,RID,RIR,548.0,0.0,42720.0,0.0,29040.0,69960.0,48120.0,28047.0,0.0,6,36405.833333333336
1888,RID,RIS,119.0,0.0,36000.0,164096.0,0.0,0.0,0.0,25006.0,0.0,4,56305.25
1889,RID,RIV,3383.0,625.0,91440.0,168448.0,90960.0,121920.0,148800.0,288921.0,601440.0,9,168437.44444444444
1890,RID,RME,2933.0,10012.0,64560.0,91904.0,85320.0,133680.0,235800.0,0.0,1173840.0,8,224756.125
1891,RID,RMG,283.0,6485.0,216600.0,179200.0,175320.0,150120.0,219720.0,657592.0,496320.0,9,233515.55555555556
1892,RID,SAA,3250.0,0.0,196560.0,98304.0,39600.0,10200.0,60960.0,236205.0,1230960.0,8,234504.875
1893,RID,SIA,11981.0,1295.0,26880.0,12800.0,79080.0,196320.0,518880.0,22302.0,2943120.0,9,423628.6666666667
1894,RID,SIBD,7375.0,869.0,117120.0,48896.0,58440.0,94560.0,115560.0,154767.0,1065600.0,9,184798.55555555556
1895,RID,SIBV,43265.0,33974.0,409560.0,1525504.0,814320.0,769560.0,1544400.0,2895298.0,4061520.0,9,1344155.6666666667
1896,RID,SMB,603.0,140.0,41760.0,5376.0,56640.0,128520.0,3720.0,93941.0,849840.0,9,131171.11111111112
1897,RID,SMD,2061.0,59.0,9240.0,46336.0,47760.0,11040.0,202680.0,194641.0,307200.0,9,91224.11111111111
1898,RID,URA,0.0,1116.0,53880.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27498.0
1899,RID,URB,213.0,9.0,25800.0,7424.0,77040.0,51000.0,318480.0,388945.0,661680.0,9,170065.66666666666
1900,RID,URY,1771.0,4282.0,130080.0,112640.0,47760.0,75240.0,152160.0,215929.0,415920.0,9,128420.22222222222
1901,RID,excgl,0.0,0.0,198000.0,761344.0,221280.0,41040.0,481200.0,0.0,0.0,5,340572.8
1902,RID,RMDV,0.0,0.0,0.0,0.0,0.0,17640.0,0.0,0.0,6720.0,2,12180.0
1903,RID,RMH,0.0,5207.0,0.0,0.0,0.0,16200.0,76080.0,0.0,398880.0,4,124091.75
1904,RID,VB,0.0,0.0,0.0,0.0,0.0,10560.0,0.0,0.0,0.0,1,10560.0
1905,RID,RIP,0.0,1011.0,0.0,0.0,0.0,0.0,29160.0,0.0,5520.0,3,11897.0
1906,RID,SDQ,738.0,2869.0,0.0,0.0,0.0,0.0,188880.0,946176.0,669120.0,5,361556.6
1907,RID,URX,3421.0,957.0,0.0,0.0,0.0,0.0,19920.0,0.0,0.0,3,8099.333333333333
1908,RID,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0,0.0,1,2703.0
1909,RID,RMDD,533.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1306.5
1910,RIF,RIF,2105.0,718.0,6360.0,79616.0,0.0,2760.0,5400.0,0.0,16560.0,7,16217.0
1911,RIF,RIG,0.0,0.0,10320.0,0.0,0.0,0.0,0.0,0.0,242880.0,2,126600.0
1912,RIF,RIM,76349.0,136092.0,129960.0,606208.0,1056000.0,565800.0,4302120.0,7207495.0,6882240.0,9,2329140.4444444445
1913,RIF,RIR,0.0,766.0,169080.0,0.0,0.0,9480.0,402840.0,279121.0,156480.0,6,169627.83333333334
1914,RIF,RMG,13430.0,20460.0,1069560.0,1934848.0,1549800.0,1112760.0,2516280.0,1591264.0,2340240.0,9,1349849.111111111
1915,RIF,SAA,0.0,0.0,173760.0,178944.0,6720.0,6240.0,8280.0,71976.0,0.0,6,74320.0
1916,RIF,SMB,3220.0,16375.0,141600.0,393472.0,312120.0,71040.0,1000680.0,1316197.0,1105920.0,9,484513.77777777775
1917,RIF,URA,1207.0,1174.0,116760.0,126464.0,24000.0,41520.0,147120.0,189234.0,112080.0,9,84395.44444444444
1918,RIF,URB,0.0,0.0,97320.0,194304.0,37080.0,0.0,0.0,0.0,0.0,3,109568.0
1919,RIF,URX,363.0,1032.0,1200.0,3072.0,30960.0,2280.0,233040.0,50012.0,361200.0,9,75906.55555555556
1920,RIF,RMD,902.0,1036.0,0.0,0.0,0.0,4080.0,0.0,0.0,0.0,3,2006.0
1921,RIF,SDQ,855.0,1523.0,0.0,0.0,0.0,89280.0,455280.0,374414.0,367920.0,6,214878.66666666666
1922,RIF,SIBV,0.0,0.0,0.0,0.0,0.0,21840.0,0.0,0.0,146880.0,2,84360.0
1923,RIF,URY,808.0,209.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,3,779.0
1924,RIF,VB,0.0,0.0,0.0,0.0,0.0,388920.0,0.0,0.0,0.0,1,388920.0
1925,RIF,excgl,0.0,0.0,0.0,0.0,0.0,75240.0,0.0,0.0,0.0,1,75240.0
1926,RIF,RIS,0.0,9616.0,0.0,0.0,0.0,0.0,47520.0,311223.0,2880.0,4,92809.75
1927,RIF,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7772.0,0.0,1,7772.0
1928,RIF,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,96480.0,2,48408.5
1929,RIF,SIBD,245.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,3,5762.333333333333
1930,RIF,RIP,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,628.0
1931,RIF,SMD,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,118.0
1932,RIH,RIP,15536.0,40881.0,1319040.0,1776640.0,1858800.0,2864880.0,2441520.0,3617770.0,9676560.0,9,2623514.111111111
1933,RIH,RIR,16881.0,43893.0,618720.0,669696.0,943200.0,515400.0,2075040.0,3127111.0,4473840.0,9,1387086.7777777778
1934,RIH,RIS,227.0,0.0,254880.0,115712.0,414000.0,158760.0,1426680.0,1198602.0,2067600.0,8,704557.625
1935,RIH,RIV,178.0,8994.0,301440.0,774656.0,1228680.0,0.0,630000.0,2881781.0,2112960.0,8,992336.125
1936,RIH,RMDD,0.0,4642.0,117000.0,0.0,24840.0,69720.0,0.0,313927.0,526320.0,6,176074.83333333334
1937,RIH,RME,25992.0,66911.0,1945800.0,3480832.0,3417480.0,4786440.0,5459880.0,6511041.0,14017440.0,9,4412424.0
1938,RIH,SAA,2548.0,81208.0,177840.0,378112.0,644520.0,17520.0,29400.0,433887.0,1032240.0,9,310808.3333333333
1939,RIH,SIA,0.0,10782.0,28920.0,768.0,105360.0,0.0,778440.0,90562.0,0.0,6,169138.66666666666
1940,RIH,SIBV,0.0,2212.0,126000.0,387072.0,437400.0,0.0,12240.0,276755.0,111840.0,7,193359.85714285713
1941,RIH,SMB,2653.0,39830.0,453000.0,420352.0,441240.0,720.0,1036680.0,1097562.0,2037120.0,9,614350.7777777778
1942,RIH,SMD,188.0,486.0,16080.0,342272.0,222720.0,40560.0,0.0,156118.0,642240.0,8,177583.0
1943,RIH,URA,4935.0,11451.0,218400.0,126976.0,181920.0,269280.0,723600.0,1001593.0,2797200.0,9,592817.2222222222
1944,RIH,URX,2170.0,2574.0,47160.0,134400.0,375360.0,199320.0,484680.0,923872.0,582000.0,9,305726.22222222225
1945,RIH,URY,27054.0,23416.0,982680.0,1263360.0,1079280.0,3567240.0,3810120.0,5348259.0,9272640.0,9,2819338.777777778
1946,RIH,excgl,0.0,0.0,38760.0,44544.0,17760.0,0.0,0.0,0.0,0.0,3,33688.0
1947,RIH,RMDV,0.0,0.0,0.0,768.0,41280.0,13320.0,8280.0,337.0,0.0,5,12797.0
1948,RIH,RIH,0.0,0.0,0.0,0.0,5040.0,11760.0,83400.0,90224.0,92160.0,5,56516.8
1949,RIH,RIM,0.0,0.0,0.0,0.0,46800.0,0.0,110520.0,0.0,0.0,2,78660.0
1950,RIH,RMD,0.0,0.0,0.0,0.0,0.0,140160.0,0.0,0.0,0.0,1,140160.0
1951,RIH,RMH,1604.0,42366.0,0.0,0.0,0.0,147720.0,234120.0,889066.0,1305120.0,6,436666.0
1952,RIH,RMF,4663.0,46775.0,0.0,0.0,0.0,0.0,949680.0,1401353.0,1416240.0,5,763742.2
1953,RIH,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23316.0,0.0,1,23316.0
1954,RIH,VB01,0.0,1566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1566.0
1955,RIM,RIM,3754.0,4347.0,147000.0,385536.0,143640.0,328920.0,706080.0,307845.0,1095600.0,9,346969.1111111111
1956,RIM,RIS,11082.0,10285.0,812160.0,1955584.0,1384560.0,1856040.0,2594880.0,3548159.0,7197600.0,9,2152261.111111111
1957,RIM,RIV,16503.0,12215.0,1155840.0,1461248.0,1614360.0,1019520.0,2808720.0,3044319.0,2601840.0,9,1526062.7777777778
1958,RIM,RMD,119911.0,111576.0,1032480.0,2430720.0,1804080.0,3167520.0,8251800.0,12606780.0,20214480.0,9,5526594.111111111
1959,RIM,RMDV,658.0,140.0,5040.0,0.0,6360.0,5640.0,30720.0,0.0,0.0,6,8093.0
1960,RIM,RME,904.0,1966.0,550320.0,90624.0,546960.0,13680.0,1177200.0,2016705.0,639840.0,9,559799.8888888889
1961,RIM,RMG,916.0,0.0,390600.0,174336.0,152160.0,91920.0,600000.0,201737.0,585360.0,8,274628.625
1962,RIM,SAA,194643.0,185778.0,7005240.0,13500416.0,9708240.0,11840880.0,20606160.0,20219439.0,47046480.0,9,14478586.222222222
1963,RIM,SIA,15388.0,20763.0,836520.0,1846016.0,1411200.0,1123320.0,2375520.0,3739082.0,5373120.0,9,1860103.2222222222
1964,RIM,SIBD,14214.0,2913.0,665760.0,1575680.0,1031520.0,1542960.0,2640840.0,2582383.0,5407440.0,9,1718190.0
1965,RIM,SIBV,4676.0,11020.0,478680.0,907520.0,991800.0,339600.0,1994640.0,1319238.0,3246960.0,9,1032681.5555555555
1966,RIM,SMB,5370.0,3035.0,210480.0,588032.0,688800.0,626640.0,1649040.0,953608.0,1969920.0,9,743880.5555555555
1967,RIM,SMD,139405.0,120688.0,4166880.0,7063808.0,5749560.0,8778480.0,13173720.0,16173862.0,29179440.0,9,9393982.555555556
1968,RIM,URY,1178.0,2034.0,74400.0,195584.0,86160.0,126240.0,83040.0,201398.0,444480.0,9,134946.0
1969,RIM,RIR,0.0,530.0,0.0,512.0,39840.0,0.0,0.0,0.0,0.0,3,13627.333333333334
1970,RIM,URB,0.0,0.0,0.0,16128.0,48840.0,0.0,0.0,0.0,231360.0,3,98776.0
1971,RIM,SAB,0.0,0.0,0.0,0.0,7080.0,0.0,0.0,0.0,0.0,1,7080.0
1972,RIM,URA,0.0,0.0,0.0,0.0,10680.0,0.0,0.0,0.0,0.0,1,10680.0
1973,RIM,URX,0.0,0.0,0.0,0.0,2880.0,2280.0,43200.0,0.0,20400.0,4,17190.0
1974,RIM,RMH,0.0,0.0,0.0,0.0,0.0,448560.0,488400.0,59811.0,310560.0,4,326832.75
1975,RIM,SDQ,3515.0,887.0,0.0,0.0,0.0,80400.0,406800.0,771808.0,1065120.0,6,388088.3333333333
1976,RIM,VB,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1,600.0
1977,RIM,VA,0.0,0.0,0.0,0.0,0.0,0.0,83640.0,0.0,0.0,1,83640.0
1978,RIM,RMF,61832.0,46734.0,0.0,0.0,0.0,0.0,0.0,5651710.0,11755440.0,4,4378929.0
1979,RIM,RMDD,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,447.0
1980,RIM,VB01,0.0,12612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12612.0
1981,RIR,RIV,7089.0,11497.0,476160.0,888832.0,662400.0,1646520.0,655920.0,393338.0,699360.0,9,604568.4444444445
1982,RIR,RME,2911.0,2308.0,276360.0,815104.0,434760.0,14160.0,742440.0,444702.0,949200.0,9,409105.0
1983,RIR,SAA,448.0,12964.0,18360.0,23552.0,0.0,8640.0,76560.0,9461.0,0.0,7,21426.428571428572
1984,RIR,SIA,113.0,0.0,66000.0,0.0,0.0,600.0,545400.0,0.0,960.0,5,122614.6
1985,RIR,SIBD,0.0,0.0,57120.0,22272.0,720.0,0.0,0.0,0.0,0.0,3,26704.0
1986,RIR,SIBV,0.0,21003.0,149400.0,164864.0,14280.0,1080.0,0.0,0.0,0.0,5,70125.4
1987,RIR,SMB,4992.0,26051.0,315720.0,19456.0,13080.0,244680.0,124080.0,1092156.0,2592960.0,9,492575.0
1988,RIR,URA,19.0,0.0,4440.0,0.0,0.0,0.0,0.0,6420.0,0.0,3,3626.3333333333335
1989,RIR,URB,0.0,0.0,183240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183240.0
1990,RIR,URX,65198.0,37695.0,998040.0,1721856.0,1647720.0,2107560.0,3313560.0,4338554.0,10221600.0,9,2716864.777777778
1991,RIR,URY,1127.0,912.0,321960.0,124416.0,357960.0,193800.0,199800.0,258508.0,223440.0,9,186880.33333333334
1992,RIR,excgl,0.0,0.0,73320.0,110336.0,136560.0,220680.0,36480.0,0.0,0.0,5,115475.2
1993,RIR,RIS,1896.0,3017.0,0.0,66048.0,0.0,3840.0,131640.0,463288.0,599760.0,7,181355.57142857142
1994,RIR,RMDD,3143.0,5333.0,0.0,0.0,0.0,19800.0,183480.0,0.0,0.0,4,52939.0
1995,RIR,SMD,109.0,2680.0,0.0,0.0,0.0,32400.0,0.0,0.0,0.0,3,11729.666666666666
1996,RIR,RMF,611.0,0.0,0.0,0.0,0.0,0.0,0.0,120299.0,537600.0,3,219503.33333333334
1997,RIR,RMG,675.0,3679.0,0.0,0.0,0.0,0.0,0.0,5406.0,72960.0,4,20680.0
1998,RIR,SDQ,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,91238.0,131520.0,3,74597.33333333333
1999,RIR,RMH,0.0,63052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63052.0
2000,RIV,RIV,16735.0,27091.0,625200.0,1900288.0,882600.0,853080.0,2469360.0,1929861.0,4104960.0,9,1423241.6666666667
2001,RIV,RMD,24328.0,34330.0,252600.0,156160.0,1018080.0,1205880.0,1600320.0,2551295.0,3138720.0,9,1109079.2222222222
2002,RIV,RMDD,17787.0,23945.0,539760.0,1303296.0,888600.0,653160.0,1947120.0,2480670.0,2669280.0,9,1169290.888888889
2003,RIV,RMDV,9543.0,14579.0,469560.0,511488.0,486120.0,170040.0,862200.0,1743329.0,2135760.0,9,711402.1111111111
2004,RIV,RME,1969.0,341.0,85320.0,0.0,0.0,193320.0,204120.0,0.0,490560.0,6,162605.0
2005,RIV,RMG,4855.0,5491.0,354360.0,256256.0,345000.0,70800.0,1354680.0,834324.0,1700160.0,9,547325.1111111111
2006,RIV,SAA,53254.0,68030.0,2221320.0,3519232.0,2721120.0,3317280.0,4955160.0,6150479.0,9340800.0,9,3594075.0
2007,RIV,SIA,30561.0,26858.0,562800.0,1039872.0,731760.0,675600.0,2545680.0,2732081.0,5041440.0,9,1487405.7777777778
2008,RIV,SIBD,16626.0,19015.0,745320.0,1602048.0,938160.0,1027080.0,1495680.0,3108186.0,3061920.0,9,1334892.7777777778
2009,RIV,SIBV,0.0,343.0,67320.0,88064.0,147360.0,37200.0,378960.0,87182.0,0.0,7,115204.14285714286
2010,RIV,SMB,7876.0,24957.0,309000.0,570368.0,746040.0,763200.0,2015520.0,1696693.0,5660880.0,9,1310503.7777777778
2011,RIV,SMD,116086.0,124418.0,2251080.0,4800000.0,4294800.0,4327320.0,10176720.0,14081799.0,19319280.0,9,6610167.0
2012,RIV,URA,0.0,0.0,15360.0,169984.0,19680.0,48480.0,68760.0,0.0,0.0,5,64452.8
2013,RIV,URB,2630.0,745.0,186720.0,357888.0,174120.0,61920.0,111960.0,285203.0,62640.0,9,138202.88888888888
2014,RIV,URY,2520.0,2905.0,109440.0,275200.0,116280.0,125160.0,179520.0,292636.0,321360.0,9,158335.66666666666
2015,RIV,excgl,0.0,0.0,538680.0,1091584.0,526680.0,919920.0,926640.0,0.0,0.0,5,800700.8
2016,RIV,RMH,25420.0,26851.0,0.0,0.0,0.0,1365360.0,2441040.0,3022355.0,3889200.0,6,1795037.6666666667
2017,RIV,SDQ,34367.0,37907.0,0.0,0.0,0.0,461640.0,242880.0,4194599.0,5383920.0,6,1725885.5
2018,RIV,RMF,19057.0,19204.0,0.0,0.0,0.0,0.0,231960.0,2508378.0,2713440.0,5,1098407.8
2019,RIV,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27600.0,1,27600.0
2020,RIV,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117840.0,1,117840.0
2021,RIV,VB01,0.0,6124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6124.0
2022,RMD,RMD,35740.0,38154.0,1193040.0,1390080.0,1581360.0,2035920.0,3297480.0,4121948.0,6372720.0,9,2229604.6666666665
2023,RMD,RMDD,25850.0,33617.0,1745880.0,2802432.0,2035080.0,1893240.0,3137640.0,3671499.0,4779360.0,9,2236066.4444444445
