,pre,post,witvliet_2020_6_L3_chem.csv' with 80 nodes and 654 edges_weight,witvliet_2020_4_L1_chem.csv' with 76 nodes and 490 edges_weight,witvliet_2020_3_L1_chem.csv' with 72 nodes and 449 edges_weight,witvliet_2020_2_L1_chem.csv' with 72 nodes and 437 edges_weight,witvliet_2020_1_L1_chem.csv' with 71 nodes and 362 edges_weight,cel_white_1986_jsh_chem.csv' with 81 nodes and 646 edges_weight,cel_n2u_chemical.csv' with 84 nodes and 1246 edges_weight,witvliet_2020_7_ad_chem.csv' with 83 nodes and 988 edges_weight,witvliet_2020_8_ad_chem.csv' with 83 nodes and 961 edges_weight,pristi14_chem.csv' with 102 nodes and 1091 edges_weight,witvliet_2020_5_L2_chem.csv' with 79 nodes and 680 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1351,BAG,URX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
1352,BAG,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1353,BAG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1354,BAG,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,2,7.5,2,0,no,no,no
1355,BAG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0,1,1,no,no,yes
1356,DVA,ADA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5,1.0,5,0,no,no,no
1357,DVA,AIZ,6.0,3.0,4.0,4.0,3.0,0.0,8.0,7.0,4.0,1.0,5.0,10,4.5,9,1,no,no,yes
1358,DVA,AQR,4.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,0.0,2.0,6,3.8333333333333335,6,0,no,no,no
1359,DVA,AVA,5.0,1.0,1.0,0.0,1.0,3.0,9.0,2.0,3.0,0.0,1.0,9,2.888888888888889,9,0,no,no,no
1360,DVA,AVB,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,7,1.1428571428571428,6,1,no,no,yes
1361,DVA,AVD,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4,1.25,3,1,no,no,yes
1362,DVA,AVE,11.0,8.0,5.0,6.0,3.0,9.0,36.0,23.0,14.0,9.0,10.0,11,12.181818181818182,10,1,no,no,yes
1363,DVA,FLP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1.0,3,0,no,no,no
1364,DVA,PVC,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3,2.0,3,0,no,no,no
1365,DVA,PVP,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,6,1.5,5,1,no,no,yes
1366,DVA,RIH,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,1.0,4,0,no,no,no
1367,DVA,RIM,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,5,2.0,4,1,no,no,yes
1368,DVA,RIR,4.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,0.0,3.0,10,2.9,10,0,no,yes,no
1369,DVA,SDQ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4,1.25,3,1,no,no,yes
1370,DVA,SIA,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,6,1.8333333333333333,5,1,no,no,yes
1371,DVA,SIB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4,1.75,3,1,no,no,yes
1372,DVA,AUA,0.0,2.0,0.0,3.0,1.0,2.0,12.0,8.0,5.0,0.0,1.0,8,4.25,8,0,no,no,no
1373,DVA,URY,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,5,2.0,5,0,no,no,no
1374,DVA,AIB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
1375,DVA,RIG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1376,DVA,RIC,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3,2.0,2,1,no,no,yes
1377,DVA,PVR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1378,DVA,RIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2,1.5,2,0,no,no,no
1379,DVA,RID,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1380,DVA,RME,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1381,DVA,SMB,0.0,0.0,0.0,0.0,0.0,1.0,23.0,6.0,6.0,0.0,0.0,4,9.0,4,0,no,no,no
1382,DVA,URX,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4,1.0,4,0,no,no,no
1383,DVA,RIA,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,3,5.333333333333333,3,0,no,no,no
1384,DVA,SAA,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1,9.0,1,0,no,no,no
1385,DVA,SAB,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2,2.0,1,1,no,no,yes
1386,DVA,SMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1387,DVA,VB0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1388,DVA,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1389,DVA,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
1390,DVA,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3,1.6666666666666667,2,1,no,no,yes
1391,DVA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,1.5,2,0,no,no,no
1392,DVA,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1393,DVA,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1394,DVA,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1395,RIB,AIB,4.0,2.0,3.0,1.0,1.0,6.0,11.0,11.0,10.0,0.0,6.0,10,5.5,10,0,no,yes,no
1396,RIB,AUA,1.0,0.0,1.0,1.0,0.0,3.0,11.0,3.0,3.0,0.0,2.0,8,3.125,8,0,no,no,no
1397,RIB,AVA,2.0,2.0,2.0,5.0,3.0,3.0,11.0,5.0,6.0,0.0,1.0,10,4.0,10,0,no,yes,no
1398,RIB,AVD,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,9,1.8888888888888888,9,0,no,no,no
1399,RIB,AVE,12.0,12.0,7.0,9.0,2.0,13.0,33.0,25.0,29.0,11.0,17.0,11,15.454545454545455,10,1,no,no,yes
1400,RIB,BAG,11.0,5.0,5.0,3.0,3.0,10.0,11.0,14.0,16.0,2.0,6.0,11,7.818181818181818,10,1,no,no,yes
1401,RIB,DVA,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5,1.2,5,0,no,no,no
1402,RIB,RIA,4.0,5.0,4.0,1.0,3.0,6.0,14.0,4.0,8.0,3.0,5.0,11,5.181818181818182,10,1,no,no,yes
1403,RIB,RIG,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,5,2.4,5,0,no,no,no
1404,RIB,RIM,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,6,1.3333333333333333,5,1,no,no,yes
1405,RIB,RIS,1.0,3.0,2.0,2.0,1.0,1.0,6.0,3.0,5.0,0.0,1.0,10,2.5,10,0,no,yes,no
1406,RIB,SMD,3.0,6.0,1.0,2.0,0.0,7.0,12.0,6.0,7.0,0.0,7.0,9,5.666666666666667,9,0,no,no,no
1407,RIB,AIZ,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,6,1.3333333333333333,5,1,no,no,yes
1408,RIB,OLL,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6,1.1666666666666667,5,1,no,no,yes
1409,RIB,OLQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1410,RIB,RID,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1411,RIB,URY,0.0,2.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,0.0,2.0,6,3.5,6,0,no,no,no
1412,RIB,CEP,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,4,2.25,4,0,no,no,no
1413,RIB,AVB,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1414,RIB,RIH,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4,1.25,4,0,no,no,no
1415,RIB,AIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1416,RIB,DVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1417,RIB,RMD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,3,2.3333333333333335,3,0,no,no,no
1418,RIB,RME,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1419,RIB,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,2.0,1,0,no,no,no
1420,RMF,AVK,16.0,0.0,0.0,0.0,0.0,9.0,39.0,19.0,30.0,0.0,0.0,5,22.6,5,0,no,no,no
1421,RMF,DVC,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1422,RMF,PVT,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4,1.75,4,0,no,no,no
1423,RMF,RMD,11.0,0.0,0.0,0.0,0.0,12.0,20.0,17.0,25.0,8.0,0.0,6,15.5,5,1,no,no,yes
1424,RMF,AIB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,no
1425,RMF,BWM,0.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,44.0,0.0,0.0,3,30.0,3,0,no,no,no
1426,RMF,BAG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3,2.0,3,0,no,no,no
1427,RMF,RIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
1428,RMF,RIH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1429,RMF,RIM,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1430,RMF,RIS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2,1.5,2,0,no,no,no
1431,RMF,RMH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,3,6.0,3,0,no,no,no
1432,RMF,SAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
1433,RMF,SMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1434,RMF,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3,2.3333333333333335,2,1,no,no,yes
1435,RMF,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,3,5.0,2,1,no,no,yes
1436,RMF,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2,2.0,1,1,no,no,yes
1437,RMF,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
1438,RMF,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
1439,RMF,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
1440,RMF,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,1,0,no,no,no
1441,RMF,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0,1,1,no,no,yes
1442,RMF,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2,1.5,1,1,no,no,yes
1443,RMF,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,yes,no,yes
1444,RMF,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1445,SIA,SAA,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,no
1446,SIA,ADE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1447,SIA,ALM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1448,SIA,ALN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,no
1449,SIA,AVA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1450,SIA,AVF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1451,SIA,CEP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1452,SIA,IL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1453,SIA,IL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1454,SIA,RMD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,no
1455,SIA,SMB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1456,SMD,ALN,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,4,3.0,3,1,no,no,yes
1457,SMD,BWM,16.0,13.0,12.0,12.0,10.0,27.0,0.0,29.0,34.0,0.0,27.0,9,20.0,9,0,no,no,no
1458,SMD,CEP,1.0,0.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,10.0,6.0,10,3.6,9,1,no,no,yes
1459,SMD,RIA,46.0,35.0,21.0,22.0,19.0,39.0,121.0,55.0,59.0,28.0,32.0,11,43.36363636363637,10,1,no,no,yes
1460,SMD,RIM,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,3.0,2.0,6,3.3333333333333335,5,1,no,no,yes
1461,SMD,RMD,3.0,2.0,2.0,0.0,1.0,0.0,11.0,3.0,5.0,11.0,2.0,9,4.444444444444445,8,1,no,no,yes
1462,SMD,RME,1.0,0.0,2.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,1.0,6,5.0,5,1,no,no,yes
1463,SMD,SAA,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1464,SMD,SIA,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1.0,3,0,no,no,no
1465,SMD,SMD,14.0,11.0,9.0,13.0,5.0,14.0,65.0,28.0,28.0,15.0,8.0,11,19.09090909090909,10,1,no,no,yes
1466,SMD,AIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1467,SMD,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1468,SMD,ASG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1469,SMD,ASJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1470,SMD,AVA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
1471,SMD,AVE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,no
1472,SMD,IL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1473,SMD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1474,SMD,RIB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,2.0,1,1,no,no,yes
1475,SMD,RIS,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,0.0,4,3.25,3,1,no,no,yes
1476,SMD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,8.0,1,0,no,no,no
1477,SMD,SIB,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
1478,SMD,VB0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1479,SMD,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1480,SMD,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0,1,1,no,no,yes
1481,SMD,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,yes,no,yes
1482,SMD,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1483,SMD,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1,10.0,0,1,yes,no,yes
1484,SMD,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,5.0,0,1,yes,no,yes
1485,SMD,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1486,AIM,AIA,12.0,6.0,9.0,9.0,6.0,13.0,24.0,15.0,19.0,0.0,10.0,10,12.3,10,0,no,yes,no
1487,AIM,ASG,8.0,5.0,5.0,9.0,4.0,8.0,16.0,13.0,14.0,0.0,7.0,10,8.9,10,0,no,yes,no
1488,AIM,ASJ,4.0,1.0,0.0,5.0,3.0,4.0,6.0,1.0,4.0,2.0,0.0,9,3.3333333333333335,8,1,no,no,yes
1489,AIM,ASK,4.0,2.0,1.0,1.0,1.0,3.0,11.0,6.0,8.0,1.0,5.0,11,3.909090909090909,10,1,no,no,yes
1490,AIM,AVB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4,2.0,4,0,no,no,no
1491,AIM,AVF,6.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,8.0,2.0,6.0,7,7.0,6,1,no,no,yes
1492,AIM,AVH,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2,3.0,2,0,no,no,no
1493,AIM,AWB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1494,AIM,CEP,4.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,13.0,5.0,8.0,8,5.375,7,1,no,no,yes
1495,AIM,RMG,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,4,2.75,3,1,no,no,yes
1496,AIM,SIB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4,1.25,4,0,no,no,no
1497,AIM,SMB,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4,2.25,4,0,no,no,no
1498,AIM,URX,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,6,1.8333333333333333,5,1,no,no,yes
1499,AIM,AIM,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4,1.25,4,0,no,no,no
1500,AIM,ALM,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,5,1.8,5,0,no,no,no
1501,AIM,ASH,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,5,2.2,4,1,no,no,yes
1502,AIM,AVD,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,6,2.0,6,0,no,no,no
1503,AIM,PVQ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
1504,AIM,AWC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1505,AIM,ADF,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2,2.0,2,0,no,no,no
1506,AIM,AIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,1.0,2,1,no,no,yes
1507,AIM,AIY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
1508,AIM,AVE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
1509,AIM,ALA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1510,AIM,AVA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,1.0,3,0,no,no,no
1511,AIM,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1512,AIM,BDU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1513,AIM,HSN,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2,4.5,2,0,no,no,no
1514,AIM,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1515,AIM,PVN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3,1.3333333333333333,2,1,no,no,yes
1516,AIM,RID,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2,2.5,2,0,no,no,no
1517,AIM,RIF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,4,3.25,3,1,no,no,yes
1518,AIM,RMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1519,AIM,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,1.5,2,0,no,no,no
1520,AIM,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2,2.0,2,0,no,no,no
1521,AIM,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1522,AIM,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1523,AIM,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
1524,AIM,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1525,AIM,UK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1526,AIM,ASI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,no,no,no
1527,AIM,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,no,no,no
1528,ASJ,ASK,5.0,6.0,6.0,4.0,1.0,10.0,30.0,11.0,8.0,2.0,9.0,11,8.363636363636363,10,1,no,no,yes
1529,ASJ,CEP,2.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,8,2.0,8,0,no,no,no
1530,ASJ,PVQ,16.0,15.0,10.0,10.0,5.0,21.0,63.0,24.0,27.0,16.0,16.0,11,20.272727272727273,10,1,no,no,yes
1531,ASJ,AIA,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,6,1.1666666666666667,5,1,no,no,yes
1532,ASJ,AIM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.5,1,1,no,no,yes
1533,ASJ,AWA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5,1,1,no,no,yes
1534,ASJ,ALA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2,2.5,2,0,no,no,no
1535,ASJ,HSN,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,3,2.0,2,1,no,no,yes
1536,ASJ,ASG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1537,ASJ,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,2,13.5,1,1,no,no,yes
