,Unnamed: 0,pre,post,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size,witvliet_1-S-log10,witvliet_2-S-log10,witvliet_3-S-log10,witvliet_4-S-log10,witvliet_5-S-log10,witvliet_6-S-log10,cel_jsh-S-log10,witvliet_8-S-log10,cel_n2u-S-log10,pristi_s14-S-log10,pristi_s15-S-log10,ave_scaled_adj_cel,ave_scaled_adj_pristi,ave_syn_cel,ave_syn_pristi,ave_syn_cel_recode,ave_syn_pristi_recode,pre_brittin,post_brittin,ganglia_check_result,ganglia_check_result_encoded,specific_adj_encoded
38,75,ADA,DVA,438960.0,1600256.0,1299120.0,1444440.0,1854480.0,1970073.0,7002.0,31409.0,2680080.0,23948.0,18247.0,11.0,4.0,1033455.9090909092,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,4.0,4.5,2.0,2.0,no,no,not specific,0.4,7.0,0.5952011222580718,0.6889238313080419,0.6944496516179226,0.6939948543064673,0.659205555863877,0.6463176878865586,0.3704048011330898,0.6340270196163358,0.5889862651525772,0.537742532173576,0.5287762956294446,0.6190567543492158,0.5332594139015103,0.1111111111111111,7.0,1,1,Avoidance,Sublateral,different,0,1
39,78,ADA,DVC,0.0,39680.0,12480.0,2760.0,0.0,14192.0,465.0,0.0,960.0,490.0,1845.0,8.0,3.0,9109.0,6.0,2.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,no,no,not specific,0.0,1.5,-1.0,0.25184046399588955,0.13531013239041223,-0.0536634952045294,-1.0,0.08597222386236636,-0.049025052153723214,-0.24179551120665765,-1.0,-0.055053915139131604,0.17181068659661736,-0.31904013759069355,0.058378385728742876,0.0,1.5,0,1,Avoidance,Lateral,different,0,2
40,80,ADA,FLP,177720.0,418048.0,165000.0,216720.0,1163280.0,558580.0,9222.0,18968.0,990720.0,0.0,0.0,9.0,2.0,413139.77777777775,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.48418237774837203,0.5302279532269516,0.44607049560659173,0.4674398287437411,0.6055935834641539,0.5031465316457895,0.4130242999121996,0.5241632063921133,0.5115968776774034,-1.0,-1.0,0.4983827949352574,-1.0,0.0,0.0,0,0,Avoidance,Avoidance,same,1,0
41,82,ADA,IL1,44640.0,32256.0,53640.0,6120.0,39720.0,54404.0,835.0,523.0,307680.0,1976.0,2095.0,11.0,4.0,49444.454545454544,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.31455172690467914,0.22735164476873115,0.3108200234650702,0.04142374235563784,0.21736584170599804,0.23860315682956412,0.04143292951072608,0.39506820730348724,-0.039156150957039504,0.1573594508229581,0.1916000319997997,0.19416234687631714,0.1744797414113789,0.0,0.0,0,0,Avoidance,Anterior,different,0,1
42,84,ADA,IL2,111480.0,184832.0,64560.0,31800.0,274680.0,195315.0,1871.0,3858.0,414960.0,7702.0,8497.0,11.0,4.0,118141.36363636365,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.4269217814934958,0.4337391040664649,0.3331239016358263,0.2382277946080693,0.4396640872941757,0.38378892989653,0.16620345664898206,0.4280903004872849,0.26723884185526336,0.3647613661719107,0.4097026050230461,0.3463331331095658,0.3872319855974784,0.1111111111111111,0.0,1,0,Avoidance,Anterior,different,0,1
43,86,ADA,OLL,9840.0,3328.0,0.0,0.0,79320.0,34129.0,0.0,4.0,0.0,1995.0,1824.0,7.0,3.0,18634.285714285714,5.0,2.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.12889397847979178,-0.041144780623819543,-1.0,-1.0,0.29687359292799687,0.18563875683412134,-1.0,-1.0,-0.7530271384930327,0.1588180394880525,0.17002804342530364,-0.46475173231943806,0.16442304145667808,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
44,88,ADA,OLQ,445320.0,506624.0,164760.0,262440.0,386400.0,266280.0,7533.0,859.0,878400.0,3812.0,1313.0,11.0,4.0,265794.63636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,3.3333333333333335,4.0,2.0,no,no,not specific,0.5,7.5,0.5969673134142952,0.5529475383190967,0.44589528792546096,0.49030181261193495,0.4788953418396733,0.41899408631408686,0.38171701843694317,0.5108791502146743,0.036870645514824885,0.2575256663133816,0.11884388968589632,0.4348297993989989,0.18818477799963895,0.5555555555555556,7.5,1,1,Avoidance,Anterior,different,0,1
45,89,ADA,OLQ,445320.0,506624.0,164760.0,262440.0,386400.0,266280.0,7533.0,859.0,878400.0,3812.0,1313.0,11.0,4.0,265794.63636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,2.1666666666666665,4.0,2.0,no,no,not specific,0.5,4.0,0.5969673134142952,0.5529475383190967,0.44589528792546096,0.49030181261193495,0.4788953418396733,0.41899408631408686,0.38171701843694317,0.5108791502146743,0.036870645514824885,0.2575256663133816,0.11884388968589632,0.4348297993989989,0.18818477799963895,0.5555555555555556,4.0,1,1,Avoidance,Anterior,different,0,1
46,92,ADA,PVC,10200.0,34048.0,33480.0,112920.0,116400.0,76369.0,963.0,1641.0,9600.0,0.0,1663.0,10.0,3.0,39728.4,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.1333053338309822,0.23374354883157755,0.2540861196923063,0.38957654364194383,0.3409644713846578,0.2771251819930296,0.06348279082702724,0.012299777981193083,0.13611443041816873,-1.0,0.15563812869062632,0.20452202206676515,-0.42218093565468684,0.0,0.0,0,0,Avoidance,Avoidance,same,1,2
47,94,ADA,PVP,521520.0,590336.0,268080.0,362040.0,1027680.0,939079.0,1456.0,6942.0,828240.0,8593.0,14047.0,11.0,4.0,415273.9090909091,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.2,3.0,2.0,no,no,not specific,0.3,1.5,0.6163612062260988,0.5710267971956171,0.5044898037600849,0.5287282382798373,0.5913456989872969,0.5621563581888158,0.12741217956584272,0.5043879070726216,0.35736568111911304,0.3814529598326428,0.48802027676835036,0.4848082078217031,0.4347366183004966,0.3333333333333333,1.5,1,1,Avoidance,Avoidance,same,1,1
48,96,ADA,PVQ,52080.0,159744.0,279600.0,582840.0,675840.0,442336.0,1623.0,1280.0,701280.0,6357.0,10848.0,11.0,4.0,264893.45454545453,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,2.0,no,yes,pristi_specific,0.0,1.5,0.3334782273384891,0.416493160509811,0.5095542329616596,0.5855987301703385,0.5431664422481015,0.47664298193748,0.1442073871299292,0.486018324317224,0.0980160752042476,0.3354975866566985,0.4477579133817293,0.3992417290908089,0.3916277500192139,0.0,1.5,0,1,Avoidance,Taxis,different,0,1
49,98,ADA,PVR,201840.0,668416.0,316680.0,201240.0,392520.0,109824.0,2805.0,4225.0,685680.0,36818.0,10097.0,11.0,4.0,239104.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,2.0,no,yes,pristi_specific,0.0,4.0,0.4998082431850692,0.5857125488310018,0.5245438730802947,0.4585886787530502,0.48070183571212044,0.3183920223062797,0.22884960848153146,0.4835348136507944,0.28117970282477134,0.6033300595946418,0.43658081534858084,0.4290345918694348,0.5199554374716113,0.0,4.0,0,1,Avoidance,Unclassified,different,0,1
50,99,ADA,PVR,201840.0,668416.0,316680.0,201240.0,392520.0,109824.0,2805.0,4225.0,685680.0,36818.0,10097.0,11.0,4.0,239104.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,2.0,no,yes,pristi_specific,0.0,4.0,0.4998082431850692,0.5857125488310018,0.5245438730802947,0.4585886787530502,0.48070183571212044,0.3183920223062797,0.22884960848153146,0.4835348136507944,0.28117970282477134,0.6033300595946418,0.43658081534858084,0.4290345918694348,0.5199554374716113,0.0,4.0,0,1,Avoidance,Unclassified,different,0,1
51,100,ADA,PVR,201840.0,668416.0,316680.0,201240.0,392520.0,109824.0,2805.0,4225.0,685680.0,36818.0,10097.0,11.0,4.0,239104.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,6.5,0.0,2.0,no,yes,pristi_specific,0.0,6.5,0.4998082431850692,0.5857125488310018,0.5245438730802947,0.4585886787530502,0.48070183571212044,0.3183920223062797,0.22884960848153146,0.4835348136507944,0.28117970282477134,0.6033300595946418,0.43658081534858084,0.4290345918694348,0.5199554374716113,0.0,6.5,0,1,Avoidance,Unclassified,different,0,1
52,101,ADA,PVR,201840.0,668416.0,316680.0,201240.0,392520.0,109824.0,2805.0,4225.0,685680.0,36818.0,10097.0,11.0,4.0,239104.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,6.5,0.0,2.0,no,yes,pristi_specific,0.0,6.5,0.4998082431850692,0.5857125488310018,0.5245438730802947,0.4585886787530502,0.48070183571212044,0.3183920223062797,0.22884960848153146,0.4835348136507944,0.28117970282477134,0.6033300595946418,0.43658081534858084,0.4290345918694348,0.5199554374716113,0.0,6.5,0,1,Avoidance,Unclassified,different,0,1
53,106,ADA,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.0,5758.0,1390.0,3.0,3.0,5022.666666666667,1.0,2.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.008935082912688075,-1.0,0.3204078954783547,0.12771678938962516,-0.8898816758791877,0.22406234243398993,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
54,108,ADA,RIA,40200.0,122880.0,132720.0,200160.0,300120.0,76707.0,1741.0,2358.0,348720.0,4201.0,5060.0,11.0,4.0,112260.63636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,3.0,10.0,1.0,2.0,no,no,not specific,0.1,14.5,0.3016890044966063,0.385475368688043,0.4198660146919735,0.45794597310302065,0.449846548207784,0.27762679933741974,0.15506365731216998,0.4088908790191019,0.19171390113699216,0.27233999279151555,0.32895156523553437,0.3386797939992346,0.30064577901352496,0.1111111111111111,14.5,1,1,Avoidance,Anterior,different,0,1
55,110,ADA,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,1.0,1.0,5015.0,0.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,no,no,not specific,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3275599828772704,-1.0,-0.3362200085613648,0.0,1.0,0,1,Avoidance,Taxis,different,0,2
56,112,ADA,RIC,2462160.0,3039744.0,1876320.0,2287920.0,3246480.0,2166403.0,40287.0,40749.0,6607680.0,32384.0,19628.0,11.0,4.0,1983614.0909090908,9.0,2.0,no,no,core,no,core,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0,8.0,12.0,3.0833333333333335,10.0,2.0,no,no,core,2.3,7.0,0.8069240580301813,0.7647780980929357,0.7387000869714906,0.7489261991626013,0.7235783502858375,0.6571084048841644,0.6412193984959544,0.7336477927416016,0.6289345772358939,0.5837617045302539,0.5401430226322508,0.7159796628778512,0.5619523635812523,2.2222222222222223,7.0,1,1,Avoidance,Sublateral,different,0,1
57,113,ADA,RIC,2462160.0,3039744.0,1876320.0,2287920.0,3246480.0,2166403.0,40287.0,40749.0,6607680.0,32384.0,19628.0,11.0,4.0,1983614.0909090908,9.0,2.0,no,no,core,no,core,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,13.0,8.0,12.0,3.6666666666666665,10.0,2.0,no,no,core,2.3,10.5,0.8069240580301813,0.7647780980929357,0.7387000869714906,0.7489261991626013,0.7235783502858375,0.6571084048841644,0.6412193984959544,0.7336477927416016,0.6289345772358939,0.5837617045302539,0.5401430226322508,0.7159796628778512,0.5619523635812523,2.2222222222222223,10.5,1,1,Avoidance,Sublateral,different,0,1
58,116,ADA,RID,109440.0,169216.0,64680.0,352440.0,357840.0,198021.0,577.0,3811.0,239280.0,0.0,334.0,10.0,3.0,149563.9,9.0,1.0,no,no,not specific,no,not specific,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.4246541763591061,0.4233032892092281,0.3333474235627032,0.5255184755905247,0.47006805070221236,0.3853518495656423,-0.01568803610115921,0.36731162209011714,0.265358415577561,-1.0,-0.09410147111740741,0.35324725183954836,-0.5470507355587038,0.1111111111111111,0.0,1,0,Avoidance,Unclassified,different,0,2
59,118,ADA,RIF,350040.0,740864.0,540480.0,225960.0,512880.0,333526.0,8905.0,8299.0,791280.0,3646.0,2249.0,11.0,4.0,319829.9090909091,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.3333333333333333,2.0,1.0,no,no,not specific,0.2,1.0,0.5674082063216273,0.5978786328855907,0.5888885421078285,0.47242649193579567,0.5114478551985999,0.4445712091579219,0.40761097088516474,0.499348166244584,0.38476032582090647,0.25073776618113097,0.20264686125180376,0.4971489333953354,0.22669231371646736,0.1111111111111111,1.0,1,1,Avoidance,Avoidance,same,1,1
60,120,ADA,RIG,0.0,14336.0,0.0,8160.0,0.0,0.0,0.0,0.0,0.0,3416.0,0.0,3.0,1.0,8637.333333333334,2.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,0.13148400531557813,-1.0,0.07577858675282556,-1.0,-1.0,-1.0,-1.0,-1.0,0.2408037429479588,-1.0,-0.7547486008812885,-0.3795981285260206,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
61,122,ADA,RIH,124920.0,187648.0,65040.0,0.0,0.0,8448.0,0.0,0.0,82560.0,0.0,0.0,5.0,1.0,93723.2,5.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.44089770683447504,0.43552672295153605,0.33401550962522264,-1.0,-1.0,0.0270532960257146,-1.0,0.2498379329425977,-1.0,-1.0,-1.0,-0.279185425735606,-1.0,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
62,124,ADA,RIM,708600.0,1731072.0,1421280.0,1739640.0,5924160.0,6709063.0,67969.0,76387.0,12327360.0,16286.0,11832.0,11.0,4.0,2793968.090909091,9.0,2.0,no,no,core,no,core,2.0,4.0,5.0,5.0,10.0,8.0,8.0,38.0,13.0,11.0,15.0,4.0,12.0,10.25,10.0,2.0,no,no,core,10.4,9.5,0.6539991059804762,0.6982136211055692,0.7052672421830042,0.7162048217179457,0.7927219881593737,0.7855088519184275,0.7221694339630478,0.8024901579198152,0.7253597207506357,0.47894545955805756,0.46128521580338666,0.7335483270775883,0.4701153376807221,10.11111111111111,9.5,1,1,Avoidance,Lateral,different,0,1
63,125,ADA,RIM,708600.0,1731072.0,1421280.0,1739640.0,5924160.0,6709063.0,67969.0,76387.0,12327360.0,16286.0,11832.0,11.0,4.0,2793968.090909091,9.0,2.0,no,no,core,no,core,2.0,4.0,5.0,5.0,10.0,8.0,8.0,38.0,13.0,11.0,15.0,4.0,12.0,10.25,10.0,2.0,no,no,core,10.4,9.5,0.6539991059804762,0.6982136211055692,0.7052672421830042,0.7162048217179457,0.7927219881593737,0.7855088519184275,0.7221694339630478,0.8024901579198152,0.7253597207506357,0.47894545955805756,0.46128521580338666,0.7335483270775883,0.4701153376807221,10.11111111111111,9.5,1,1,Avoidance,Lateral,different,0,1
64,126,ADA,RIM,708600.0,1731072.0,1421280.0,1739640.0,5924160.0,6709063.0,67969.0,76387.0,12327360.0,16286.0,11832.0,11.0,4.0,2793968.090909091,9.0,2.0,no,no,core,no,core,2.0,4.0,5.0,5.0,10.0,8.0,8.0,38.0,13.0,11.0,22.0,4.0,12.0,10.833333333333334,10.0,2.0,no,no,core,10.4,13.0,0.6539991059804762,0.6982136211055692,0.7052672421830042,0.7162048217179457,0.7927219881593737,0.7855088519184275,0.7221694339630478,0.8024901579198152,0.7253597207506357,0.47894545955805756,0.46128521580338666,0.7335483270775883,0.4701153376807221,10.11111111111111,13.0,1,1,Avoidance,Lateral,different,0,1
65,127,ADA,RIM,708600.0,1731072.0,1421280.0,1739640.0,5924160.0,6709063.0,67969.0,76387.0,12327360.0,16286.0,11832.0,11.0,4.0,2793968.090909091,9.0,2.0,no,no,core,no,core,2.0,4.0,5.0,5.0,10.0,8.0,8.0,38.0,13.0,11.0,22.0,4.0,12.0,10.833333333333334,10.0,2.0,no,no,core,10.4,13.0,0.6539991059804762,0.6982136211055692,0.7052672421830042,0.7162048217179457,0.7927219881593737,0.7855088519184275,0.7221694339630478,0.8024901579198152,0.7253597207506357,0.47894545955805756,0.46128521580338666,0.7335483270775883,0.4701153376807221,10.11111111111111,13.0,1,1,Avoidance,Lateral,different,0,1
66,132,ADA,RIP,0.0,0.0,46200.0,237240.0,680760.0,807966.0,14261.0,10241.0,2129040.0,1340.0,3130.0,9.0,4.0,436686.4444444445,7.0,2.0,no,no,not specific,no,core,0.0,0.0,1.0,4.0,4.0,5.0,7.0,13.0,8.0,11.0,0.0,0.0,8.0,6.625,8.0,0.0,no,no,not specific,5.3,0.0,-1.0,-1.0,0.29284754798167056,0.4782447287268503,0.5440002859596567,0.5450748413581166,0.4804910695496365,0.6086163247517302,0.41702247108843515,0.0981650269463632,0.25412988299012906,0.15181080771289956,0.17614745496824613,5.0,0.0,1,0,Avoidance,Anterior,different,0,2
67,134,ADA,RIR,30240.0,0.0,38400.0,600.0,0.0,41902.0,13.0,35.0,0.0,0.0,0.0,6.0,1.0,18531.666666666668,6.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.2667338631163969,-1.0,0.270589273818705,-0.23577459882013962,-1.0,0.2089451112207248,-0.5915362009156895,-1.0,-0.4500987458681146,-1.0,-1.0,-0.39234903304979074,-1.0,0.0,0.0,0,0,Avoidance,Unclassified,different,0,2
68,136,ADA,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,1.0,80.0,1.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.325659179461659,-1.0,-1.0,-0.9250732421624066,-1.0,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
69,138,ADA,RIV,687360.0,219136.0,617160.0,355440.0,585240.0,310547.0,1591.0,3283.0,1498320.0,3865.0,2541.0,11.0,4.0,389498.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,no,no,not specific,0.5,0.0,0.6502624912666173,0.4538662462548193,0.6048578695340112,0.526530823596927,0.526620029851556,0.43646258871901944,0.14112715806200282,0.5698308968744477,0.24247985234952618,0.2596307656084993,0.2216589223720824,0.46133755072321414,0.24064484399029085,0.5555555555555556,0.0,1,0,Avoidance,Lateral,different,0,1
70,140,ADA,RMD,105480.0,7936.0,162720.0,6000.0,46440.0,4055.0,0.0,158.0,148560.0,2985.0,2126.0,10.0,4.0,48646.0,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.42012908499238777,0.06157659183325759,0.444395634917798,0.039058977295790775,0.2353341221822094,-0.0563044012865338,-1.0,0.3146916210405084,-0.22216211892654725,0.2202426845356622,0.19388759564384683,0.02630216800543011,0.20706514008975452,0.0,0.0,0,0,Avoidance,Unclassified,different,0,2
71,142,ADA,RME,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,387840.0,0.0,0.0,2.0,1.0,193968.5,2.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.29035522874039865,0.420628661967664,-1.0,-1.0,-1.0,-0.7633029518636373,-1.0,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
72,144,ADA,RMG,377760.0,407808.0,206280.0,522360.0,692520.0,1797396.0,7894.0,11453.0,2161440.0,8747.0,7989.0,11.0,4.0,563786.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,no,not specific,0.0,0.5,0.576765580613896,0.5272960061004595,0.4729472855317738,0.5725138109915917,0.5459692070651081,0.6358979478678126,0.38896110173378506,0.6102837057973085,0.4341849620988405,0.38416145111865263,0.4000984760443729,0.5294244008667307,0.39212996358151275,0.0,0.5,0,1,Avoidance,Sublateral,different,0,1
73,146,ADA,SAA,1514640.0,1115648.0,1099440.0,812520.0,908040.0,1146560.0,5070.0,6588.0,2396880.0,6483.0,5093.0,11.0,4.0,819723.8181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,1.8,3.0,2.0,no,no,not specific,0.3,3.0,0.7472691877463156,0.6462767720624027,0.6743618516214522,0.6252787807709399,0.5771172537719893,0.5848312658869055,0.3204428868471181,0.6216980134912651,0.34933512955763524,0.33849017034009354,0.3299642174415476,0.571845682417336,0.33422719389082056,0.2222222222222222,3.0,1,1,Avoidance,Lateral,different,0,1
74,148,ADA,SIA,178680.0,754688.0,210960.0,552480.0,1281960.0,390634.0,3456.0,7309.0,976560.0,11278.0,10598.0,11.0,4.0,398054.8181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.4848438262503185,0.6000642963643457,0.4756476257223399,0.5792094326292092,0.6167613714180442,0.46252399577649816,0.26114233959020927,0.5225739578789881,0.365269933321805,0.42291389031359605,0.444125480072048,0.4853374198835287,0.433519685192822,0.0,0.0,0,0,Avoidance,Sublateral,different,0,1
76,152,ADA,SMB,428880.0,955392.0,741120.0,579240.0,1730760.0,1240163.0,6049.0,8072.0,2317920.0,1258.0,969.0,11.0,4.0,728165.7272727273,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.5923487691693461,0.6279437635854661,0.6268893736256376,0.5848587263493579,0.6512684163064615,0.5937453783778828,0.3477640537987128,0.6179999704084607,0.3805050234440275,0.0885427235138978,0.07155014146266558,0.5581470527850392,0.0800464324882817,0.0,0.0,0,0,Avoidance,Sublateral,different,0,1
77,154,ADA,SMD,435840.0,952064.0,714360.0,410520.0,387120.0,588316.0,2418.0,17633.0,1881120.0,2412.0,3740.0,11.0,4.0,490503.9090909091,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,0.0,6.0,2.3333333333333335,5.0,1.0,no,no,not specific,0.9,2.5,0.5943253109375277,0.6275312216762874,0.6224627699077896,0.5437377702879362,0.4791093498630157,0.5090379927365103,0.2058799003997489,0.5949487472492656,0.5003983154303482,0.18775083828234918,0.28186410773862725,0.5197145976098255,0.2348074730104882,0.8888888888888888,2.5,1,1,Avoidance,Lateral,different,0,1
78,156,ADA,URA,30360.0,189184.0,135840.0,131160.0,141840.0,250059.0,3145.0,1388.0,496800.0,399.0,235.0,11.0,4.0,125491.81818181818,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,no,no,not specific,0.3,0.0,0.2672201121406941,0.436490513893806,0.4226628829019252,0.4074606118662536,0.36368775932833475,0.4118548482641986,0.24655166776932336,0.44796233168587163,0.11043701686669749,-0.08631291598726931,-0.1486814464963675,0.3460364160796783,-0.1174971812418184,0.3333333333333333,0.0,1,0,Avoidance,Anterior,different,0,1
79,158,ADA,URB,219840.0,637696.0,429120.0,698400.0,1006920.0,1026938.0,7221.0,6441.0,3806880.0,0.0,533.0,10.0,3.0,783998.9,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.5102967898432655,0.5801501832456044,0.5611170815454367,0.6072022757652893,0.5889996717045811,0.5723154719088543,0.37517087642319624,0.6727723407793544,0.34587284295671195,-1.0,-0.02145276577949784,0.5348775037969217,-0.5107263828897489,0.0,0.0,0,0,Avoidance,Sublateral,different,0,2
