,Unnamed: 0,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros,cyto_id,Cytoscape Bins
397,457,AWC,AIZ,1.0,1.0,2.0,3.0,0.0,4,7.0,7.0,3,1,not specific,7.0,AWC (pp) AIZ,>3-10
398,458,AWC,AWC,2.0,0.0,5.0,4.0,0.0,3,11.0,11.0,2,1,not specific,11.0,AWC (pp) AWC,>10
399,459,AWC,ASG,0.0,2.0,0.0,11.0,4.0,3,17.0,17.0,1,2,not specific,17.0,AWC (pp) ASG,>10
400,460,AWC,ASH,0.0,0.0,2.0,0.0,8.0,2,10.0,10.0,1,1,not specific,10.0,AWC (pp) ASH,>3-10
401,461,AWC,ASI,1.0,1.0,0.0,18.0,0.0,3,20.0,20.0,2,1,not specific,20.0,AWC (pp) ASI,>10
402,462,AWC,ASJ,0.0,0.0,1.0,2.0,4.0,3,7.0,3.5,1,2,not specific,7.0,AWC (pp) ASJ,>3-10
403,463,AWC,ASK,0.0,0.0,1.0,0.0,4.0,2,5.0,2.5,1,1,not specific,5.0,AWC (pp) ASK,1-3
404,464,AWC,AWA,2.0,1.0,1.0,19.0,3.0,5,26.0,26.0,3,2,core,26.0,AWC (pp) AWA,>10
405,465,AWC,AWB,0.0,0.0,1.0,1.0,0.0,2,2.0,2.0,1,1,not specific,2.0,AWC (pp) AWB,1-3
406,466,AWC,ASE,11.0,15.0,30.0,0.0,0.0,3,56.0,28.0,3,0,cel_specific,56.0,AWC (pp) ASE,>10
407,467,AWC,BAG,1.0,2.0,0.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,AWC (pp) BAG,1-3
408,469,AWC,IL2,0.0,0.0,1.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,AWC (pp) IL2,1-3
409,470,AWC,OLL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AWC (pp) OLL,1-3
410,472,AWC,PVQ,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AWC (pp) PVQ,1-3
411,473,AWC,RIA,5.0,1.0,2.0,0.0,0.0,3,8.0,8.0,3,0,cel_specific,8.0,AWC (pp) RIA,>3-10
412,474,AWC,RIB,0.0,0.0,0.0,0.0,7.0,1,7.0,7.0,0,1,not specific,7.0,AWC (pp) RIB,>3-10
413,475,AWC,RIM,0.0,0.0,0.0,0.0,7.0,1,7.0,3.5,0,1,not specific,7.0,AWC (pp) RIM,>3-10
414,476,AWC,RIR,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AWC (pp) RIR,1-3
415,477,AWC,RIS,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AWC (pp) RIS,1-3
416,478,AWC,RMG,0.0,0.0,0.0,16.0,0.0,1,16.0,16.0,0,1,not specific,16.0,AWC (pp) RMG,>10
417,479,ASG,AIA,29.0,19.0,126.0,31.0,12.0,5,217.0,72.33333333333333,3,2,core,217.0,ASG (pp) AIA,>10
418,480,ASG,AIB,7.0,4.0,23.0,11.0,0.0,4,45.0,9.0,3,1,not specific,45.0,ASG (pp) AIB,>3-10
419,481,ASG,AIM,2.0,3.0,0.0,0.0,3.0,3,8.0,4.0,2,1,not specific,8.0,ASG (pp) AIM,>3-10
420,482,ASG,AIN,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,ASG (pp) AIN,1-3
421,483,ASG,AIY,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,ASG (pp) AIY,1-3
422,484,ASG,AIZ,0.0,1.0,0.0,4.0,0.0,2,5.0,1.0,1,1,not specific,5.0,ASG (pp) AIZ,1-3
423,485,ASG,AWC,0.0,0.0,3.0,0.0,19.0,2,22.0,5.5,1,1,not specific,22.0,ASG (pp) AWC,>3-10
424,486,ASG,ASH,0.0,0.0,0.0,0.0,2.0,1,2.0,1.0,0,1,not specific,2.0,ASG (pp) ASH,1-3
425,487,ASG,ASJ,1.0,1.0,0.0,2.0,0.0,3,4.0,1.3333333333333333,2,1,not specific,4.0,ASG (pp) ASJ,1-3
426,488,ASG,ASK,0.0,0.0,3.0,4.0,4.0,3,11.0,3.6666666666666665,1,2,not specific,11.0,ASG (pp) ASK,>3-10
427,489,ASG,AVB,0.0,0.0,0.0,4.0,0.0,1,4.0,1.3333333333333333,0,1,not specific,4.0,ASG (pp) AVB,1-3
428,490,ASG,AVE,0.0,0.0,0.0,3.0,4.0,2,7.0,1.75,0,2,pristi_specific,7.0,ASG (pp) AVE,1-3
429,491,ASG,ASE,1.0,0.0,0.0,68.0,0.0,2,69.0,23.0,1,1,not specific,69.0,ASG (pp) ASE,>10
430,492,ASG,CEP,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASG (pp) CEP,1-3
431,493,ASH,ADA,6.0,5.0,8.0,0.0,0.0,3,19.0,19.0,3,0,cel_specific,19.0,ASH (pp) ADA,>10
432,494,ASH,ADF,4.0,1.0,11.0,0.0,0.0,3,16.0,8.0,3,0,cel_specific,16.0,ASH (pp) ADF,>3-10
433,495,ASH,ADL,3.0,7.0,19.0,1.0,0.0,4,30.0,6.0,3,1,not specific,30.0,ASH (pp) ADL,>3-10
434,496,ASH,AFD,0.0,0.0,0.0,5.0,0.0,1,5.0,1.25,0,1,not specific,5.0,ASH (pp) AFD,1-3
435,497,ASH,AIA,28.0,25.0,61.0,25.0,0.0,4,139.0,139.0,3,1,not specific,139.0,ASH (pp) AIA,>10
436,498,ASH,AIB,14.0,14.0,25.0,22.0,6.0,5,81.0,81.0,3,2,core,81.0,ASH (pp) AIB,>10
437,499,ASH,AIM,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASH (pp) AIM,1-3
438,500,ASH,AIY,2.0,1.0,0.0,26.0,16.0,4,45.0,45.0,2,2,not specific,45.0,ASH (pp) AIY,>10
439,501,ASH,AIZ,0.0,1.0,3.0,0.0,0.0,2,4.0,4.0,2,0,not specific,4.0,ASH (pp) AIZ,>3-10
440,502,ASH,AWC,0.0,0.0,0.0,5.0,0.0,1,5.0,1.6666666666666667,0,1,not specific,5.0,ASH (pp) AWC,1-3
441,503,ASH,ASH,1.0,0.0,2.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,ASH (pp) ASH,1-3
442,504,ASH,ASK,1.0,0.0,1.0,8.0,0.0,3,10.0,10.0,2,1,not specific,10.0,ASH (pp) ASK,>3-10
443,505,ASH,AVA,14.0,35.0,26.0,0.0,0.0,3,75.0,25.0,3,0,cel_specific,75.0,ASH (pp) AVA,>10
444,506,ASH,AVB,23.0,22.0,20.0,0.0,0.0,3,65.0,21.666666666666668,3,0,cel_specific,65.0,ASH (pp) AVB,>10
445,507,ASH,AVD,22.0,21.0,56.0,0.0,0.0,3,99.0,49.5,3,0,cel_specific,99.0,ASH (pp) AVD,>10
446,508,ASH,AVE,1.0,4.0,7.0,0.0,0.0,3,12.0,12.0,3,0,cel_specific,12.0,ASH (pp) AVE,>10
447,510,ASH,AVH,4.0,3.0,3.0,0.0,0.0,3,10.0,3.333333333333333,3,0,cel_specific,10.0,ASH (pp) AVH,>3-10
448,511,ASH,AVJ,5.0,2.0,0.0,0.0,0.0,2,7.0,7.0,2,0,not specific,7.0,ASH (pp) AVJ,>3-10
449,512,ASH,AWA,1.0,2.0,1.0,0.0,0.0,3,4.0,2.0,3,0,cel_specific,4.0,ASH (pp) AWA,1-3
450,513,ASH,AWB,4.0,3.0,1.0,0.0,0.0,3,8.0,8.0,3,0,cel_specific,8.0,ASH (pp) AWB,>3-10
451,514,ASH,ASE,0.0,0.0,0.0,7.0,0.0,1,7.0,1.75,0,1,not specific,7.0,ASH (pp) ASE,1-3
452,516,ASH,PVC,0.0,2.0,3.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,ASH (pp) PVC,>3-10
453,518,ASH,PVP,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,ASH (pp) PVP,1-3
454,519,ASH,PVQ,0.0,2.0,0.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,ASH (pp) PVQ,1-3
455,520,ASH,RIA,3.0,2.0,17.0,0.0,0.0,3,22.0,22.0,3,0,cel_specific,22.0,ASH (pp) RIA,>10
456,521,ASH,RIF,1.0,1.0,0.0,0.0,0.0,2,2.0,0.6666666666666666,2,0,not specific,2.0,ASH (pp) RIF,1-3
457,522,ASH,RIM,0.0,1.0,7.0,0.0,0.0,2,8.0,,2,0,not specific,8.0,ASH (pp) RIM,>10
458,523,ASH,RIP,0.0,0.0,4.0,0.0,0.0,1,4.0,,1,0,not specific,4.0,ASH (pp) RIP,>10
459,524,ASH,RIR,0.0,0.0,4.0,0.0,0.0,1,4.0,,1,0,not specific,4.0,ASH (pp) RIR,>10
460,525,ASH,RMG,0.0,4.0,6.0,0.0,0.0,2,10.0,10.0,2,0,not specific,10.0,ASH (pp) RMG,>3-10
461,526,ASH,SMB,0.0,1.0,7.0,0.0,0.0,2,8.0,4.0,2,0,not specific,8.0,ASH (pp) SMB,>3-10
462,527,ASH,URX,0.0,2.0,2.0,0.0,0.0,2,4.0,2.0,2,0,not specific,4.0,ASH (pp) URX,1-3
463,528,ASI,ADA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,ASI (pp) ADA,1-3
464,529,ASI,ADF,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,ASI (pp) ADF,1-3
465,530,ASI,ADL,0.0,0.0,1.0,11.0,0.0,2,12.0,4.0,1,1,not specific,12.0,ASI (pp) ADL,>3-10
466,531,ASI,AFD,1.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,ASI (pp) AFD,1-3
467,532,ASI,AIA,12.0,11.0,7.0,8.0,2.0,5,40.0,40.0,3,2,core,40.0,ASI (pp) AIA,>10
468,533,ASI,AIB,12.0,13.0,7.0,25.0,11.0,5,68.0,68.0,3,2,core,68.0,ASI (pp) AIB,>10
469,534,ASI,AIM,0.0,0.0,0.0,13.0,5.0,2,18.0,18.0,0,2,pristi_specific,18.0,ASI (pp) AIM,>10
470,535,ASI,AIY,1.0,2.0,5.0,12.0,10.0,5,30.0,7.5,3,2,core,30.0,ASI (pp) AIY,>3-10
471,536,ASI,AIZ,0.0,0.0,1.0,22.0,7.0,3,30.0,15.0,1,2,not specific,30.0,ASI (pp) AIZ,>10
472,537,ASI,AWC,0.0,1.0,13.0,22.0,0.0,3,36.0,36.0,2,1,not specific,36.0,ASI (pp) AWC,>10
473,538,ASI,ASG,5.0,8.0,6.0,0.0,0.0,3,19.0,19.0,3,0,cel_specific,19.0,ASI (pp) ASG,>10
474,539,ASI,ASH,0.0,1.0,3.0,0.0,2.0,3,6.0,6.0,2,1,not specific,6.0,ASI (pp) ASH,>3-10
475,540,ASI,ASI,0.0,0.0,0.0,1.0,0.0,1,1.0,0.3333333333333333,0,1,not specific,1.0,ASI (pp) ASI,1-3
476,541,ASI,ASJ,0.0,0.0,0.0,3.0,0.0,1,3.0,1.5,0,1,not specific,3.0,ASI (pp) ASJ,1-3
477,542,ASI,ASK,2.0,1.0,4.0,1.0,2.0,5,10.0,10.0,3,2,core,10.0,ASI (pp) ASK,>3-10
478,543,ASI,AVB,0.0,0.0,0.0,2.0,0.0,1,2.0,1.0,0,1,not specific,2.0,ASI (pp) AVB,1-3
479,545,ASI,AWA,3.0,1.0,3.0,0.0,0.0,3,7.0,3.5,3,0,cel_specific,7.0,ASI (pp) AWA,>3-10
480,546,ASI,AWB,0.0,1.0,0.0,2.0,0.0,2,3.0,3.0,1,1,not specific,3.0,ASI (pp) AWB,1-3
481,547,ASI,ASE,34.0,28.0,14.0,0.0,2.0,4,78.0,78.0,3,1,not specific,78.0,ASI (pp) ASE,>10
482,548,ASI,BAG,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ASI (pp) BAG,1-3
483,549,ASI,CEP,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific,3.0,ASI (pp) CEP,1-3
484,552,ASI,PVP,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,ASI (pp) PVP,1-3
485,553,ASI,PVQ,0.0,0.0,0.0,8.0,2.0,2,10.0,3.333333333333333,0,2,pristi_specific,10.0,ASI (pp) PVQ,>3-10
486,554,ASI,RIA,2.0,0.0,3.0,0.0,0.0,2,5.0,2.5,2,0,not specific,5.0,ASI (pp) RIA,1-3
487,555,ASI,RIB,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ASI (pp) RIB,1-3
488,556,ASI,RIF,0.0,0.0,0.0,2.0,0.0,1,2.0,0.4,0,1,not specific,2.0,ASI (pp) RIF,1-3
489,557,ASI,RIG,0.0,0.0,0.0,1.0,0.0,1,1.0,0.2,0,1,not specific,1.0,ASI (pp) RIG,1-3
490,559,ASI,SAA,0.0,0.0,2.0,0.0,0.0,1,2.0,0.6666666666666666,1,0,not specific,2.0,ASI (pp) SAA,1-3
491,560,ASI,SMB,0.0,0.0,0.0,1.0,2.0,2,3.0,3.0,0,2,pristi_specific,3.0,ASI (pp) SMB,1-3
492,561,ASI,URY,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,ASI (pp) URY,1-3
493,562,ASJ,ADL,0.0,0.0,0.0,1.0,0.0,1,1.0,0.5,0,1,not specific,1.0,ASJ (pp) ADL,1-3
494,563,ASJ,AIA,1.0,1.0,0.0,4.0,0.0,3,6.0,3.0,2,1,not specific,6.0,ASJ (pp) AIA,1-3
495,564,ASJ,AIB,0.0,0.0,0.0,1.0,0.0,1,1.0,,0,1,not specific,1.0,ASJ (pp) AIB,>10
496,565,ASJ,AIM,0.0,0.0,0.0,3.0,0.0,1,3.0,,0,1,not specific,3.0,ASJ (pp) AIM,>10
497,566,ASJ,AIN,0.0,1.0,0.0,0.0,0.0,1,1.0,,1,0,not specific,1.0,ASJ (pp) AIN,>10
498,567,ASJ,ALA,0.0,2.0,3.0,0.0,2.0,3,7.0,3.5,2,1,not specific,7.0,ASJ (pp) ALA,>3-10
499,568,ASJ,ALN,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,ASJ (pp) ALN,1-3
500,569,ASJ,ASG,1.0,0.0,0.0,0.0,0.0,1,1.0,,1,0,not specific,1.0,ASJ (pp) ASG,>10
501,570,ASJ,ASK,11.0,8.0,30.0,6.0,0.0,4,55.0,55.0,3,1,not specific,55.0,ASJ (pp) ASK,>10
502,572,ASJ,AWA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,ASJ (pp) AWA,1-3
503,573,ASJ,CEP,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASJ (pp) CEP,1-3
504,576,ASJ,PVQ,24.0,27.0,63.0,96.0,19.0,5,229.0,76.33333333333333,3,2,core,229.0,ASJ (pp) PVQ,>10
505,577,ASJ,RIF,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,ASJ (pp) RIF,1-3
506,578,ASJ,RIS,0.0,0.0,0.0,3.0,0.0,1,3.0,1.0,0,1,not specific,3.0,ASJ (pp) RIS,1-3
507,579,ASJ,RMG,0.0,0.0,0.0,0.0,8.0,1,8.0,8.0,0,1,not specific,8.0,ASJ (pp) RMG,>3-10
508,580,ASJ,SAA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,ASJ (pp) SAA,1-3
509,581,ASK,ADA,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASK (pp) ADA,1-3
510,582,ASK,ADL,4.0,4.0,3.0,2.0,0.0,4,13.0,13.0,3,1,not specific,13.0,ASK (pp) ADL,>10
511,583,ASK,AIA,42.0,55.0,69.0,61.0,22.0,5,249.0,83.0,3,2,core,249.0,ASK (pp) AIA,>10
512,584,ASK,AIB,15.0,12.0,12.0,4.0,0.0,4,43.0,43.0,3,1,not specific,43.0,ASK (pp) AIB,>10
513,585,ASK,AIM,12.0,13.0,10.0,0.0,0.0,3,35.0,35.0,3,0,cel_specific,35.0,ASK (pp) AIM,>10
514,586,ASK,AIN,2.0,1.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific,3.0,ASK (pp) AIN,1-3
515,587,ASK,ALA,0.0,0.0,1.0,1.0,0.0,2,2.0,0.6666666666666666,1,1,not specific,2.0,ASK (pp) ALA,1-3
516,588,ASK,AWC,0.0,2.0,5.0,0.0,0.0,2,7.0,7.0,2,0,not specific,7.0,ASK (pp) AWC,>3-10
517,589,ASK,ASG,1.0,1.0,1.0,0.0,0.0,3,3.0,1.0,3,0,cel_specific,3.0,ASK (pp) ASG,1-3
518,590,ASK,ASH,1.0,0.0,0.0,2.0,2.0,3,5.0,1.6666666666666667,1,2,not specific,5.0,ASK (pp) ASH,1-3
519,591,ASK,ASI,1.0,1.0,0.0,6.0,0.0,3,8.0,8.0,2,1,not specific,8.0,ASK (pp) ASI,>3-10
520,592,ASK,ASJ,0.0,0.0,1.0,4.0,0.0,2,5.0,5.0,1,1,not specific,5.0,ASK (pp) ASJ,>3-10
521,593,ASK,ASK,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASK (pp) ASK,1-3
522,594,ASK,AVD,1.0,0.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,ASK (pp) AVD,1-3
523,596,ASK,AVJ,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASK (pp) AVJ,1-3
524,597,ASK,AWA,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,ASK (pp) AWA,1-3
525,598,ASK,AWB,0.0,1.0,0.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,ASK (pp) AWB,1-3
526,599,ASK,ASE,0.0,0.0,0.0,8.0,0.0,1,8.0,8.0,0,1,not specific,8.0,ASK (pp) ASE,>3-10
527,600,ASK,CEP,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,ASK (pp) CEP,1-3
528,603,ASK,PVQ,0.0,2.0,0.0,2.0,0.0,2,4.0,,1,1,not specific,4.0,ASK (pp) PVQ,>10
529,604,ASK,RIF,0.0,0.0,1.0,0.0,0.0,1,1.0,,1,0,not specific,1.0,ASK (pp) RIF,>10
530,605,ASK,RMG,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,ASK (pp) RMG,1-3
531,606,ASK,SIB,0.0,1.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ASK (pp) SIB,1-3
532,607,ASK,SMD,0.0,1.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,ASK (pp) SMD,1-3
533,608,AUA,ADF,0.0,2.0,1.0,2.0,0.0,3,5.0,2.5,2,1,not specific,5.0,AUA (pp) ADF,1-3
534,609,AUA,AIB,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,AUA (pp) AIB,1-3
535,610,AUA,AIN,0.0,3.0,2.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,AUA (pp) AIN,>3-10
536,611,AUA,AIY,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,AUA (pp) AIY,1-3
537,612,AUA,AIZ,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific,4.0,AUA (pp) AIZ,>3-10
538,613,AUA,AUA,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,AUA (pp) AUA,1-3
539,614,AUA,AVA,11.0,15.0,13.0,0.0,0.0,3,39.0,13.0,3,0,cel_specific,39.0,AUA (pp) AVA,>10
540,615,AUA,AVD,2.0,0.0,2.0,3.0,0.0,3,7.0,3.5,2,1,not specific,7.0,AUA (pp) AVD,>3-10
541,616,AUA,AVE,21.0,20.0,22.0,19.0,0.0,4,82.0,82.0,3,1,not specific,82.0,AUA (pp) AVE,>10
542,617,AUA,BAG,1.0,0.0,4.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,AUA (pp) BAG,>3-10
543,618,AUA,DVA,0.0,3.0,2.0,0.0,0.0,2,5.0,2.5,2,0,not specific,5.0,AUA (pp) DVA,1-3
544,619,AUA,RIA,32.0,38.0,43.0,62.0,8.0,5,183.0,91.5,3,2,core,183.0,AUA (pp) RIA,>10
545,620,AUA,RIB,43.0,33.0,66.0,57.0,8.0,5,207.0,207.0,3,2,core,207.0,AUA (pp) RIB,>10
546,621,AUA,RIR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AUA (pp) RIR,1-3
547,622,AUA,SAA,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AUA (pp) SAA,1-3
548,623,AUA,URX,3.0,5.0,6.0,7.0,0.0,4,21.0,10.5,3,1,not specific,21.0,AUA (pp) URX,>10
549,624,AVA,ADA,0.0,0.0,0.0,0.0,9.0,1,9.0,9.0,0,1,not specific,9.0,AVA (pp) ADA,>3-10
550,625,AVA,AVB,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,AVA (pp) AVB,1-3
551,626,AVA,AVD,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AVA (pp) AVD,1-3
552,627,AVA,RIA,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,AVA (pp) RIA,1-3
553,628,AVA,RIC,0.0,0.0,0.0,0.0,4.0,1,4.0,1.0,0,1,not specific,4.0,AVA (pp) RIC,1-3
554,629,AVA,SAA,0.0,0.0,6.0,10.0,7.0,3,23.0,5.75,1,2,not specific,23.0,AVA (pp) SAA,>3-10
555,630,AVA,SMD,0.0,0.0,1.0,0.0,4.0,2,5.0,5.0,1,1,not specific,5.0,AVA (pp) SMD,>3-10
556,631,AVB,AIB,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVB (pp) AIB,1-3
557,632,AVB,AVA,0.0,0.0,6.0,0.0,2.0,2,8.0,8.0,1,1,not specific,8.0,AVB (pp) AVA,>3-10
558,633,AVB,AVB,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,AVB (pp) AVB,1-3
559,634,AVB,AVD,0.0,0.0,1.0,2.0,2.0,3,5.0,1.0,1,2,not specific,5.0,AVB (pp) AVD,1-3
560,635,AVB,AVJ,0.0,0.0,2.0,2.0,0.0,2,4.0,4.0,1,1,not specific,4.0,AVB (pp) AVJ,>3-10
561,636,AVB,DVA,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,AVB (pp) DVA,1-3
562,637,AVB,PVC,0.0,0.0,2.0,0.0,0.0,1,2.0,,1,0,not specific,2.0,AVB (pp) PVC,>10
563,638,AVB,RIM,0.0,0.0,0.0,0.0,2.0,1,2.0,,0,1,not specific,2.0,AVB (pp) RIM,>10
564,639,AVB,RIR,0.0,0.0,0.0,0.0,2.0,1,2.0,0.4,0,1,not specific,2.0,AVB (pp) RIR,1-3
565,641,AVD,ALA,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AVD (pp) ALA,1-3
566,642,AVD,AVJ,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVD (pp) AVJ,1-3
567,643,AVE,AIM,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AVE (pp) AIM,1-3
568,644,AVE,AIZ,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVE (pp) AIZ,1-3
569,645,AVE,ALM,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVE (pp) ALM,1-3
570,646,AVE,AVA,0.0,0.0,0.0,3.0,0.0,1,3.0,1.5,0,1,not specific,3.0,AVE (pp) AVA,1-3
571,647,AVE,CEP,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AVE (pp) CEP,1-3
572,648,AVE,OLL,0.0,0.0,1.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,AVE (pp) OLL,1-3
573,649,AVE,PVP,0.0,0.0,0.0,3.0,0.0,1,3.0,1.0,0,1,not specific,3.0,AVE (pp) PVP,1-3
574,650,AVE,RIF,0.0,0.0,0.0,4.0,0.0,1,4.0,2.0,0,1,not specific,4.0,AVE (pp) RIF,1-3
575,651,AVE,RIM,0.0,0.0,1.0,1.0,0.0,2,2.0,2.0,1,1,not specific,2.0,AVE (pp) RIM,1-3
576,652,AVE,RMG,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,AVE (pp) RMG,1-3
577,653,AVE,URX,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVE (pp) URX,1-3
578,686,AVH,ADF,3.0,6.0,5.0,0.0,0.0,3,14.0,14.0,3,0,cel_specific,14.0,AVH (pp) ADF,>10
579,687,AVH,ADL,1.0,1.0,3.0,0.0,0.0,3,5.0,5.0,3,0,cel_specific,5.0,AVH (pp) ADL,>3-10
580,688,AVH,AIA,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AVH (pp) AIA,1-3
581,689,AVH,AIB,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVH (pp) AIB,1-3
582,690,AVH,AIN,1.0,2.0,0.0,0.0,0.0,2,3.0,1.0,2,0,not specific,3.0,AVH (pp) AIN,1-3
583,692,AVH,ASH,2.0,1.0,1.0,0.0,0.0,3,4.0,0.8,3,0,cel_specific,4.0,AVH (pp) ASH,1-3
584,693,AVH,ASK,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVH (pp) ASK,1-3
585,694,AVH,AVA,3.0,1.0,2.0,0.0,0.0,3,6.0,3.0,3,0,cel_specific,6.0,AVH (pp) AVA,1-3
586,695,AVH,AVB,1.0,5.0,6.0,0.0,0.0,3,12.0,3.0,3,0,cel_specific,12.0,AVH (pp) AVB,1-3
587,696,AVH,AVD,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,AVH (pp) AVD,1-3
588,697,AVH,AVH,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVH (pp) AVH,1-3
589,698,AVH,AVJ,2.0,4.0,8.0,0.0,0.0,3,14.0,14.0,3,0,cel_specific,14.0,AVH (pp) AVJ,>10
590,700,AVH,AWB,5.0,6.0,4.0,0.0,0.0,3,15.0,5.0,3,0,cel_specific,15.0,AVH (pp) AWB,>3-10
591,701,AVH,BAG,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVH (pp) BAG,1-3
592,702,AVH,BDU,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific,2.0,AVH (pp) BDU,1-3
593,703,AVH,DVA,5.0,1.0,1.0,0.0,0.0,3,7.0,3.5,3,0,cel_specific,7.0,AVH (pp) DVA,>3-10
594,704,AVH,PVC,2.0,1.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific,3.0,AVH (pp) PVC,1-3
