,pre,post,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size
1358,RIA,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1359,RIA,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,no,no,not specific,0.0,1.5
1360,RIA,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,2,22.5,0,2,no,yes,pristi_specific,0.0,22.5
1361,RIA,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,3,2.6666666666666665,1,2,no,no,not specific,0.4,2.0
1362,RIA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,2,22.5,0,2,no,yes,pristi_specific,0.0,22.5
1363,RIA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43.0,11.0,3,19.0,1,2,no,no,not specific,0.3,27.0
1364,RIA,RIV,0.0,1.0,2.0,2.0,8.0,9.0,8.0,17.0,9.0,13.0,17.0,0.0,10,8.6,9,1,no,no,not specific,6.9,8.5
1365,RIA,RMD,55.0,76.0,93.0,117.0,141.0,169.0,128.0,471.0,232.0,279.0,531.0,241.0,12,211.08333333333334,10,2,no,no,core,176.1,386.0
1366,RIA,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,2,24.5,0,2,no,yes,pristi_specific,0.0,24.5
1367,RIA,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2,3.0,1,1,no,no,not specific,0.2,2.0
1368,RIA,SIA,4.0,13.0,7.0,16.0,26.0,18.0,10.0,16.0,42.0,47.0,3.0,2.0,12,17.0,10,2,no,no,core,19.9,2.5
1369,RIA,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1370,RIA,SMB,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,2.0,0.0,0.0,5,4.2,5,0,no,no,not specific,2.1,0.0
1371,RIA,SMD,21.0,31.0,39.0,70.0,83.0,104.0,72.0,225.0,129.0,145.0,174.0,83.0,12,98.0,10,2,no,no,core,91.9,128.5
1372,RIA,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,7.0,3,11.0,1,2,no,no,not specific,0.2,15.5
1373,RIB,AIB,1.0,1.0,3.0,2.0,6.0,4.0,6.0,11.0,11.0,10.0,0.0,0.0,10,5.5,10,0,yes,no,cel_specific,5.5,0.0
1374,RIB,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1375,RIB,AIZ,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5,1.4,5,0,no,no,not specific,0.7,0.0
1376,RIB,AUA,0.0,1.0,1.0,0.0,2.0,1.0,3.0,11.0,3.0,3.0,0.0,0.0,8,3.125,8,0,no,no,not specific,2.5,0.0
1377,RIB,AVA,3.0,5.0,2.0,2.0,1.0,2.0,3.0,11.0,5.0,6.0,0.0,0.0,10,4.0,10,0,yes,no,cel_specific,4.0,0.0
1378,RIB,AVB,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,not specific,0.5,0.0
1379,RIB,AVD,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,9,1.8888888888888888,9,0,no,no,not specific,1.7,0.0
1380,RIB,AVE,2.0,9.0,7.0,12.0,17.0,12.0,13.0,33.0,25.0,29.0,0.0,0.0,10,15.9,10,0,yes,no,cel_specific,15.9,0.0
1381,RIB,BAG,3.0,3.0,5.0,5.0,6.0,11.0,10.0,11.0,14.0,16.0,0.0,0.0,10,8.4,10,0,yes,no,cel_specific,8.4,0.0
1382,RIB,CEP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,4,2.25,4,0,no,no,not specific,0.9,0.0
1383,RIB,DVA,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5,1.2,5,0,no,no,not specific,0.6,0.0
1384,RIB,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1385,RIB,OLL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5,1.2,5,0,no,no,not specific,0.6,0.0
1386,RIB,OLQ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1387,RIB,RIA,3.0,1.0,4.0,5.0,5.0,4.0,6.0,14.0,4.0,8.0,0.0,0.0,10,5.4,10,0,yes,no,cel_specific,5.4,0.0
1388,RIB,RID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1389,RIB,RIG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,5,2.4,5,0,no,no,not specific,1.2,0.0
1390,RIB,RIH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,27.0,6.0,6,6.333333333333333,4,2,no,no,not specific,0.5,16.5
1391,RIB,RIM,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,23.0,0.0,6,5.0,5,1,no,no,not specific,0.7,11.5
1392,RIB,RIS,1.0,2.0,2.0,3.0,1.0,1.0,1.0,6.0,3.0,5.0,107.0,48.0,12,15.0,10,2,no,no,core,2.5,77.5
1393,RIB,RMD,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,not specific,0.7,0.0
1394,RIB,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1395,RIB,SMD,0.0,2.0,1.0,6.0,7.0,3.0,7.0,12.0,6.0,7.0,5.0,0.0,10,5.6,9,1,no,no,not specific,5.1,2.5
1396,RIB,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,5.0,0,1,no,no,not specific,0.0,2.5
1397,RIB,URY,0.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,4.0,5.0,34.0,18.0,8,9.125,6,2,no,no,not specific,2.1,26.0
1398,RIC,ADA,2.0,2.0,2.0,4.0,2.0,4.0,5.0,10.0,3.0,5.0,0.0,0.0,10,3.9,10,0,yes,no,cel_specific,3.9,0.0
1399,RIC,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1400,RIC,AIB,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,7.0,4.0,0.0,0.0,7,3.142857142857143,7,0,no,no,not specific,2.2,0.0
1401,RIC,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,6.0,1,0,no,no,not specific,0.6,0.0
1402,RIC,AVA,7.0,11.0,8.0,15.0,20.0,26.0,30.0,61.0,36.0,32.0,0.0,0.0,10,24.6,10,0,yes,no,cel_specific,24.6,0.0
1403,RIC,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1404,RIC,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1405,RIC,AVE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1406,RIC,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1407,RIC,AVK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1408,RIC,CEP,1.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,9.0,4.0,0.0,0.0,8,3.25,8,0,no,no,not specific,2.6,0.0
1409,RIC,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1410,RIC,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1411,RIC,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1412,RIC,RIC,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,6.0,7,3.4285714285714284,5,2,no,no,not specific,1.4,5.0
1413,RIC,RIM,0.0,0.0,0.0,0.0,5.0,2.0,5.0,20.0,10.0,7.0,0.0,0.0,6,8.166666666666666,6,0,no,no,not specific,4.9,0.0
1414,RIC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,0,1,no,no,not specific,0.0,1.5
1415,RIC,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
